raid_key,map_key,species_key,level,partner_pool_key,shield_policy,capture_policy,shared_capture_key,reward_pool_key,reward_repeatability,claim_key,retry_policy,unlock_key,mechanic_policy,presentation_profile,dedicated_map,custom_ui,status,notes
RAID_KEY_NATIONAL_0793_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_NIHILEGO,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0793,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0793_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0794_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_BUZZWOLE,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0794,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0794_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0794_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_BUZZWOLE,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0794,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0794_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0795_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_PHEROMOSA,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0795,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0795_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0795_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_PHEROMOSA,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0795,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0795_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0796_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_XURKITREE,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0796,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0796_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0796_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_XURKITREE,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0796,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0796_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0797_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_CELESTEELA,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0797,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0797_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0797_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_CELESTEELA,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0797,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0797_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0798_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_KARTANA,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0798,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0798_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0798_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_KARTANA,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0798,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0798_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0799_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_GUZZLORD,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0799,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0799_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0799_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_GUZZLORD,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0799,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0799_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0800_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_NECROZMA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0800,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0800_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0800_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_NECROZMA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0800,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0800_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0801_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_MAGEARNA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0801,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0801_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0801_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_MAGEARNA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0801,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0801_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0802_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_MARSHADOW,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0802,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0802_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0802_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_MARSHADOW,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0802,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0802_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0803_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_POIPOLE,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0803,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0803_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0803_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_POIPOLE,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0803,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0803_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0804_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_NAGANADEL,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0804,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0804_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0804_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_NAGANADEL,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0804,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0804_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0805_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_STAKATAKA,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0805,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0805_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0805_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_STAKATAKA,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0805,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0805_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0806_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_BLACEPHALON,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0806,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0806_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0806_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_BLACEPHALON,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0806,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0806_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0807_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_ZERAORA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0807,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0807_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0807_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_ZERAORA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0807,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0807_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0808_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_MELTAN,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0808,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0808_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0808_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_MELTAN,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0808,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0808_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0809_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_MELMETAL,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0809,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0809_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0809_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_MELMETAL,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0809,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0809_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0888_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_ZACIAN,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0888,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0888_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0888_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_ZACIAN,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0888,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0888_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0889_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_ZAMAZENTA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0889,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0889_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0889_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_ZAMAZENTA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0889,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0889_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0890_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_ETERNATUS,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0890,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0890_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0890_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_ETERNATUS,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0890,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0890_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0891_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_KUBFU,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0891,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0891_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0891_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_KUBFU,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0891,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0891_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0892_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_URSHIFU_SINGLE,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0892,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0892_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0892_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_URSHIFU_SINGLE,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0892,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0892_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
