item_key,id,vega_id,cfru_id,cfru_symbol,classification,display_name,description_key,icon_key,palette_key,pocket,price,importance,role,item_type_key,item_type_id,item_type_explicit,item_type_source,source_mystery,is_evolution_stone,is_evolution_item,hold_effect_key,hold_effect_param,field_effect_key,field_effect_param,field_use_callback_key,battle_usage,battle_effect_key,battle_effect_param,battle_use_callback_key,secondary_id,ball_kind,consume_policy,target_policy,supply_key,runtime_binding,status,notes
ITEM_KEY_NONE,0,0,0,ITEM_NONE,VEGA_CFRU_CANONICAL,？？？？？？？？,VEGA_ITEM_DESC_000,VEGA_ITEM_ICON_000,VEGA_ITEM_PALETTE_000,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_GYARADOSITE,758,NONE,544,ITEM_GYARADOSITE,CFRU_APPEND,ギャラドスナイト,DESC_GYARADOSITE,gItemIcon_GyaradositeTiles,gItemIcon_GyaradositePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:909:ITEM_GYARADOSITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_AERODACTYLITE,759,NONE,545,ITEM_AERODACTYLITE,CFRU_APPEND,プテラナイト,DESC_AERODACTYLITE,gItemIcon_AerodactliteTiles,gItemIcon_AerodactlitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:910:ITEM_AERODACTYLITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_MEWTWONITE_X,760,NONE,546,ITEM_MEWTWONITE_X,CFRU_APPEND,ミュウツナイトX,DESC_MEWTWONITE,gItemIcon_Mewtwonite_XTiles,gItemIcon_Mewtwonite_XPal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:911:ITEM_MEWTWONITE_X,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_MEWTWONITE_Y,761,NONE,547,ITEM_MEWTWONITE_Y,CFRU_APPEND,ミュウツナイトY,DESC_MEWTWONITE,gItemIcon_Mewtwonite_YTiles,gItemIcon_Mewtwonite_YPal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:912:ITEM_MEWTWONITE_Y,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_AMPHAROSITE,762,NONE,548,ITEM_AMPHAROSITE,CFRU_APPEND,デンリュウナイト,DESC_AMPHAROSITE,gItemIcon_AmpharositeTiles,gItemIcon_AmpharositePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:913:ITEM_AMPHAROSITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_STEELIXITE,763,NONE,549,ITEM_STEELIXITE,CFRU_APPEND,ハガネールナイト,DESC_STEELIXITE,gItemIcon_SteelixiteTiles,gItemIcon_SteelixitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:914:ITEM_STEELIXITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_SCIZORITE,764,NONE,550,ITEM_SCIZORITE,CFRU_APPEND,ハッサムナイト,DESC_SCIZORITE,gItemIcon_ScizoriteTiles,gItemIcon_ScizoritePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:915:ITEM_SCIZORITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_HERACRONITE,765,NONE,551,ITEM_HERACRONITE,CFRU_APPEND,ヘラクロスナイト,DESC_HERACRONITE,gItemIcon_HeracroniteTiles,gItemIcon_HeracronitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:916:ITEM_HERACRONITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_HOUNDOOMINITE,766,NONE,552,ITEM_HOUNDOOMINITE,CFRU_APPEND,ヘルガナイト,DESC_HOUNDOOMINITE,gItemIcon_HoundoomniteTiles,gItemIcon_HoundoomnitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:917:ITEM_HOUNDOOMINITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_TYRANITARITE,767,NONE,553,ITEM_TYRANITARITE,CFRU_APPEND,バンギラスナイト,DESC_TYRANITARITE,gItemIcon_TyranitariteTiles,gItemIcon_TyranitaritePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:918:ITEM_TYRANITARITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_SCEPTILITE,768,NONE,554,ITEM_SCEPTILITE,CFRU_APPEND,ジュカインナイト,DESC_SCEPTILITE,gItemIcon_SceptiliteTiles,gItemIcon_SceptilitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:919:ITEM_SCEPTILITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_BLAZIKENITE,769,NONE,555,ITEM_BLAZIKENITE,CFRU_APPEND,バシャーモナイト,DESC_BLAZIKENITE,gItemIcon_BlazikeniteTiles,gItemIcon_BlazikenitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:920:ITEM_BLAZIKENITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_SWAMPERTITE,770,NONE,556,ITEM_SWAMPERTITE,CFRU_APPEND,ラグラージナイト,DESC_SWAMPERTITE,gItemIcon_SwampertiteTiles,gItemIcon_SwampertitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:921:ITEM_SWAMPERTITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_GARDEVOIRITE,771,NONE,557,ITEM_GARDEVOIRITE,CFRU_APPEND,サーナイトナイト,DESC_GARDEVOIRITE,gItemIcon_GardevoiriteTiles,gItemIcon_GardevoiritePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:922:ITEM_GARDEVOIRITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_SABLENITE,772,NONE,558,ITEM_SABLENITE,CFRU_APPEND,ヤミラミナイト,DESC_SABLENITE,gItemIcon_SableniteTiles,gItemIcon_SablenitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:923:ITEM_SABLENITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_MAWILITE,773,NONE,559,ITEM_MAWILITE,CFRU_APPEND,クチートナイト,DESC_MAWILITE,gItemIcon_MawiliteTiles,gItemIcon_MawilitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:924:ITEM_MAWILITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_AGGRONITE,774,NONE,560,ITEM_AGGRONITE,CFRU_APPEND,ボスゴドラナイト,DESC_AGGRONITE,gItemIcon_AggroniteTiles,gItemIcon_AggronitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:925:ITEM_AGGRONITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_MEDICHAMITE,775,NONE,561,ITEM_MEDICHAMITE,CFRU_APPEND,チャーレムナイト,DESC_MEDICHAMITE,gItemIcon_MedichamiteTiles,gItemIcon_MedichamitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:926:ITEM_MEDICHAMITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_MANECTITE,776,NONE,562,ITEM_MANECTITE,CFRU_APPEND,ライボルトナイト,DESC_MANECTITE,gItemIcon_ManectiteTiles,gItemIcon_ManectitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:927:ITEM_MANECTITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_SHARPEDONITE,777,NONE,563,ITEM_SHARPEDONITE,CFRU_APPEND,サメハダナイト,DESC_SHARPEDONITE,gItemIcon_SharpedoniteTiles,gItemIcon_SharpedonitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:928:ITEM_SHARPEDONITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_CAMERUPTITE,778,NONE,564,ITEM_CAMERUPTITE,CFRU_APPEND,バクーダナイト,DESC_CAMERUPTITE,gItemIcon_CameruptiteTiles,gItemIcon_CameruptitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:929:ITEM_CAMERUPTITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_ALTARIANITE,779,NONE,565,ITEM_ALTARIANITE,CFRU_APPEND,チルタリスナイト,DESC_ALTARIANITE,gItemIcon_AltarianiteTiles,gItemIcon_AltarianitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:930:ITEM_ALTARIANITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_BANETTITE,780,NONE,566,ITEM_BANETTITE,CFRU_APPEND,ジュペッタナイト,DESC_BANETTITE,gItemIcon_BanettiteTiles,gItemIcon_BanettitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:931:ITEM_BANETTITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_ABSOLITE,781,NONE,567,ITEM_ABSOLITE,CFRU_APPEND,アブソルナイト,DESC_ABSOLITE,gItemIcon_AbsoliteTiles,gItemIcon_AbsolitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:932:ITEM_ABSOLITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_GLALITITE,782,NONE,568,ITEM_GLALITITE,CFRU_APPEND,オニゴーリナイト,DESC_GLALITITE,gItemIcon_GlalititeTiles,gItemIcon_GlalititePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:933:ITEM_GLALITITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_SALAMENCITE,783,NONE,569,ITEM_SALAMENCITE,CFRU_APPEND,ボーマンダナイト,DESC_SALAMENCITE,gItemIcon_SalamenciteTiles,gItemIcon_SalamencitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:934:ITEM_SALAMENCITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_METAGROSSITE,784,NONE,570,ITEM_METAGROSSITE,CFRU_APPEND,メタグロスナイト,DESC_METAGROSSITE,gItemIcon_MetagrossiteTiles,gItemIcon_MetagrossitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:935:ITEM_METAGROSSITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_LATIASITE,785,NONE,571,ITEM_LATIASITE,CFRU_APPEND,ラティアスナイト,DESC_LATIASITE,gItemIcon_LatiasiteTiles,gItemIcon_LatiasitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:936:ITEM_LATIASITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_LATIOSITE,786,NONE,572,ITEM_LATIOSITE,CFRU_APPEND,ラティオスナイト,DESC_LATIOSITE,gItemIcon_LatiositeTiles,gItemIcon_LatiositePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:937:ITEM_LATIOSITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_LOPUNNITE,787,NONE,573,ITEM_LOPUNNITE,CFRU_APPEND,ミミロップナイト,DESC_LOPUNNITE,gItemIcon_LopunniteTiles,gItemIcon_LopunnitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:938:ITEM_LOPUNNITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_GARCHOMPITE,788,NONE,574,ITEM_GARCHOMPITE,CFRU_APPEND,ガブリアスナイト,DESC_GARCHOMPITE,gItemIcon_GarchompiteTiles,gItemIcon_GarchompitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:939:ITEM_GARCHOMPITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_LUCARIONITE,789,NONE,575,ITEM_LUCARIONITE,CFRU_APPEND,ルカリオナイト,DESC_LUCARIONITE,gItemIcon_LucarioniteTiles,gItemIcon_LucarionitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:940:ITEM_LUCARIONITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_ABOMASITE,790,NONE,576,ITEM_ABOMASITE,CFRU_APPEND,ユキノオナイト,DESC_ABOMASITE,gItemIcon_AbomasiteTiles,gItemIcon_AbomasitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:941:ITEM_ABOMASITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_GALLADITE,791,NONE,577,ITEM_GALLADITE,CFRU_APPEND,エルレイドナイト,DESC_GALLADITE,gItemIcon_GalladiteTiles,gItemIcon_GalladitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:942:ITEM_GALLADITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_AUDINITE,792,NONE,578,ITEM_AUDINITE,CFRU_APPEND,タブンネナイト,DESC_AUDINITE,gItemIcon_AudiniteTiles,gItemIcon_AudinitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:943:ITEM_AUDINITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_DIANCITE,793,NONE,579,ITEM_DIANCITE,CFRU_APPEND,ディアンシナイト,DESC_DIANCITE,gItemIcon_DianciteTiles,gItemIcon_DiancitePal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_MEGA_STONE,50,1,src/Tables/item_tables.c:944:ITEM_DIANCITE,0,0,0,ITEM_EFFECT_MEGA_STONE,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_NORMALIUM_Z,794,NONE,580,ITEM_NORMALIUM_Z,CFRU_APPEND,ノーマルZ,DESC_NORMALIUM_Z,gItemIcon_Normalium_ZTiles,gItemIcon_Normalium_ZPal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_Z_CRYSTAL,52,1,src/Tables/item_tables.c:948:ITEM_NORMALIUM_Z,0,0,0,ITEM_EFFECT_Z_CRYSTAL,0,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_FIGHTINIUM_Z,795,NONE,581,ITEM_FIGHTINIUM_Z,CFRU_APPEND,カクトウZ,DESC_FIGHTINIUM_Z,gItemIcon_Fightium_ZTiles,gItemIcon_Fightium_ZPal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_Z_CRYSTAL,52,1,src/Tables/item_tables.c:949:ITEM_FIGHTINIUM_Z,0,0,0,ITEM_EFFECT_Z_CRYSTAL,1,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_FLYINIUM_Z,796,NONE,582,ITEM_FLYINIUM_Z,CFRU_APPEND,ヒコウZ,DESC_FLYINIUM_Z,gItemIcon_Flyinium_ZTiles,gItemIcon_Flyinium_ZPal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_Z_CRYSTAL,52,1,src/Tables/item_tables.c:950:ITEM_FLYINIUM_Z,0,0,0,ITEM_EFFECT_Z_CRYSTAL,2,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_POISONIUM_Z,797,NONE,583,ITEM_POISONIUM_Z,CFRU_APPEND,ドクZ,DESC_POISONIUM_Z,gItemIcon_Poisonium_ZTiles,gItemIcon_Poisonium_ZPal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_Z_CRYSTAL,52,1,src/Tables/item_tables.c:951:ITEM_POISONIUM_Z,0,0,0,ITEM_EFFECT_Z_CRYSTAL,3,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
ITEM_KEY_GROUNDIUM_Z,798,NONE,584,ITEM_GROUNDIUM_Z,CFRU_APPEND,ジメンZ,DESC_GROUNDIUM_Z,gItemIcon_Groundium_ZTiles,gItemIcon_Groundium_ZPal,POCKET_ITEMS,0,0,HELD_ITEM,ITEM_TYPE_Z_CRYSTAL,52,1,src/Tables/item_tables.c:952:ITEM_GROUNDIUM_Z,0,0,0,ITEM_EFFECT_Z_CRYSTAL,4,NONE,NONE,gFieldFunc_Item_None,0,NONE,NONE,NONE,0,NONE,ON_EFFECT,NONE,SUPPLY_T12_T16_PENDING,T06_CFRU_RUNTIME_BIND_PENDING,APPENDED,CFRU source ID alias generated
