move_key,id,vega_id,cfru_symbol,classification,display_name,status,notes
MOVE_KEY_FROSTBREATH,516,,MOVE_FROSTBREATH,CFRU_APPEND,こおりのいぶき,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HORNLEECH,517,,MOVE_HORNLEECH,CFRU_APPEND,ウッドホーン,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HURRICANE,518,,MOVE_HURRICANE,CFRU_APPEND,ぼうふう,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_LOWSWEEP,519,,MOVE_LOWSWEEP,CFRU_APPEND,ローキック,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SNARL,520,,MOVE_SNARL,CFRU_APPEND,バークアウト,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_STORMTHROW,521,,MOVE_STORMTHROW,CFRU_APPEND,やまあらし,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_VENOSHOCK,522,,MOVE_VENOSHOCK,CFRU_APPEND,ベノムショック,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FIERYDANCE,523,,MOVE_FIERYDANCE,CFRU_APPEND,ほのおのまい,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_CLEARSMOG,524,,MOVE_CLEARSMOG,CFRU_APPEND,クリアスモッグ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PAYBACK,525,,MOVE_PAYBACK,CFRU_APPEND,しっぺがえし,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HEX,526,,MOVE_HEX,CFRU_APPEND,たたりめ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_COTTONGUARD,527,,MOVE_COTTONGUARD,CFRU_APPEND,コットンガード,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_ACROBATICS,528,,MOVE_ACROBATICS,CFRU_APPEND,アクロバット,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FLAMEBURST,529,,MOVE_FLAMEBURST,CFRU_APPEND,はじけるほのお,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_UTURN,530,,MOVE_UTURN,CFRU_APPEND,とんぼがえり,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_VOLTSWITCH,531,,MOVE_VOLTSWITCH,CFRU_APPEND,ボルトチェンジ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_DRAGONTAIL,532,,MOVE_DRAGONTAIL,CFRU_APPEND,ドラゴンテール,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_CIRCLETHROW,533,,MOVE_CIRCLETHROW,CFRU_APPEND,ともえなげ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HEALPULSE,534,,MOVE_HEALPULSE,CFRU_APPEND,いやしのはどう,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_BUGBITE,535,,MOVE_BUGBITE,CFRU_APPEND,むしくい,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PLUCK,536,,MOVE_PLUCK,CFRU_APPEND,ついばむ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_RAGEPOWDER,537,,MOVE_RAGEPOWDER,CFRU_APPEND,いかりのこな,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_WAKEUPSLAP,538,,MOVE_WAKEUPSLAP,CFRU_APPEND,めざましビンタ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_COPYCAT,539,,MOVE_COPYCAT,CFRU_APPEND,まねっこ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_MIRACLEEYE,540,,MOVE_MIRACLEEYE,CFRU_APPEND,ミラクルアイ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SUCKERPUNCH,541,,MOVE_SUCKERPUNCH,CFRU_APPEND,ふいうち,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_BRINE,542,,MOVE_BRINE,CFRU_APPEND,しおみず,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FAIRYWIND,543,,MOVE_FAIRYWIND,CFRU_APPEND,ようせいのかぜ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_BABYDOLLEYES,544,,MOVE_BABYDOLLEYES,CFRU_APPEND,つぶらなひとみ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PLAYROUGH,545,,MOVE_PLAYROUGH,CFRU_APPEND,じゃれつく,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_MOONBLAST,546,,MOVE_MOONBLAST,CFRU_APPEND,ムーンフォース,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_DRAININGKISS,547,,MOVE_DRAININGKISS,CFRU_APPEND,ドレインキッス,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_DAZZLINGGLEAM,548,,MOVE_DAZZLINGGLEAM,CFRU_APPEND,マジカルシャイン,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_DISARMINGVOICE,549,,MOVE_DISARMINGVOICE,CFRU_APPEND,チャームボイス,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_STEALTHROCK,550,,MOVE_STEALTHROCK,CFRU_APPEND,ステルスロック,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_TOXICSPIKES,551,,MOVE_TOXICSPIKES,CFRU_APPEND,どくびし,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HEALINGWISH,552,,MOVE_HEALINGWISH,CFRU_APPEND,いやしのねがい,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_LUNARDANCE,553,,MOVE_LUNARDANCE,CFRU_APPEND,みかづきのまい,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_TAILWIND,554,,MOVE_TAILWIND,CFRU_APPEND,おいかぜ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_BOOMBURST,555,,MOVE_BOOMBURST,CFRU_APPEND,ばくおんぱ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_INCINERATE,556,,MOVE_INCINERATE,CFRU_APPEND,やきつくす,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_WORRYSEED,557,,MOVE_WORRYSEED,CFRU_APPEND,なやみのタネ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_GASTROACID,558,,MOVE_GASTROACID,CFRU_APPEND,いえき,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_GEOMANCY,559,,MOVE_GEOMANCY,CFRU_APPEND,ジオコントロール,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FLOWERSHIELD,560,,MOVE_FLOWERSHIELD,CFRU_APPEND,フラワーガード,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_ROTOTILLER,561,,MOVE_ROTOTILLER,CFRU_APPEND,たがやす,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_STICKYWEB,562,,MOVE_STICKYWEB,CFRU_APPEND,ねばねばネット,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_STOREDPOWER,563,,MOVE_STOREDPOWER,CFRU_APPEND,アシストパワー,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_ACUPRESSURE,564,,MOVE_ACUPRESSURE,CFRU_APPEND,つぼをつく,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PUNISHMENT,565,,MOVE_PUNISHMENT,CFRU_APPEND,おしおき,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_ASSURANCE,566,,MOVE_ASSURANCE,CFRU_APPEND,ダメおし,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FEINT,567,,MOVE_FEINT,CFRU_APPEND,フェイント,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PHANTOMFORCE,568,,MOVE_PHANTOMFORCE,CFRU_APPEND,ゴーストダイブ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PETALBLIZZARD,569,,MOVE_PETALBLIZZARD,CFRU_APPEND,はなふぶき,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PLAYNICE,570,,MOVE_PLAYNICE,CFRU_APPEND,なかよくする,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_MAGMASTORM,571,,MOVE_MAGMASTORM,CFRU_APPEND,マグマストーム,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FINALGAMBIT,572,,MOVE_FINALGAMBIT,CFRU_APPEND,いのちがけ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SHADOWFORCE,573,,MOVE_SHADOWFORCE,CFRU_APPEND,シャドーダイブ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_NUZZLE,574,,MOVE_NUZZLE,CFRU_APPEND,ほっぺすりすり,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_RETALIATE,575,,MOVE_RETALIATE,CFRU_APPEND,かたきうち,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_STEELYHIT,576,,MOVE_STEELYHIT,CFRU_APPEND,Metal Bash,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_JUDGMENT,577,,MOVE_JUDGMENT,CFRU_APPEND,さばきのつぶて,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FREEZEDRY,578,,MOVE_FREEZEDRY,CFRU_APPEND,フリーズドライ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PSYSHOCK,579,,MOVE_PSYSHOCK,CFRU_APPEND,サイコショック,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_ROUND,580,,MOVE_ROUND,CFRU_APPEND,りんしょう,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_TAILSLAP,581,,MOVE_TAILSLAP,CFRU_APPEND,スイープビンタ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_NATURALGIFT,582,,MOVE_NATURALGIFT,CFRU_APPEND,しぜんのめぐみ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_CHIPAWAY,583,,MOVE_CHIPAWAY,CFRU_APPEND,なしくずし,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SMACKDOWN,584,,MOVE_SMACKDOWN,CFRU_APPEND,うちおとす,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HYPERSPACEHOLE,585,,MOVE_HYPERSPACEHOLE,CFRU_APPEND,いじげんホール,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_GYROBALL,586,,MOVE_GYROBALL,CFRU_APPEND,ジャイロボール,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HYPERSPACEFURY,587,,MOVE_HYPERSPACEFURY,CFRU_APPEND,いじげんラッシュ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_CAPTIVATE,588,,MOVE_CAPTIVATE,CFRU_APPEND,ゆうわく,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_ORIGINPULSE,589,,MOVE_ORIGINPULSE,CFRU_APPEND,こんげんのはどう,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PRECIPICEBLADES,590,,MOVE_PRECIPICEBLADES,CFRU_APPEND,だんがいのつるぎ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_GUARDSWAP,591,,MOVE_GUARDSWAP,CFRU_APPEND,ガードスワップ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_STEAMERUPTION,592,,MOVE_STEAMERUPTION,CFRU_APPEND,スチームバースト,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_METALBURST,593,,MOVE_METALBURST,CFRU_APPEND,メタルバースト,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_MEFIRST,594,,MOVE_MEFIRST,CFRU_APPEND,さきどり,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_POWERSWAP,595,,MOVE_POWERSWAP,CFRU_APPEND,パワースワップ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_POWERTRICK,596,,MOVE_POWERTRICK,CFRU_APPEND,パワートリック,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PSYCHOSHIFT,597,,MOVE_PSYCHOSHIFT,CFRU_APPEND,サイコシフト,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_WRINGOUT,598,,MOVE_WRINGOUT,CFRU_APPEND,しぼりとる,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_KINGSSHIELD,599,,MOVE_KINGSSHIELD,CFRU_APPEND,キングシールド,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PSYSTRIKE,600,,MOVE_PSYSTRIKE,CFRU_APPEND,サイコブレイク,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_AUTOTOMIZE,601,,MOVE_AUTOTOMIZE,CFRU_APPEND,ボディパージ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_DIAMONDSTORM,602,,MOVE_DIAMONDSTORM,CFRU_APPEND,ダイヤストーム,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HEAVYSLAM,603,,MOVE_HEAVYSLAM,CFRU_APPEND,ヘビーボンバー,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SYNCHRONOISE,604,,MOVE_SYNCHRONOISE,CFRU_APPEND,シンクロノイズ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_ELECTROBALL,605,,MOVE_ELECTROBALL,CFRU_APPEND,エレキボール,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FOULPLAY,606,,MOVE_FOULPLAY,CFRU_APPEND,イカサマ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_ENTRAINMENT,607,,MOVE_ENTRAINMENT,CFRU_APPEND,なかまづくり,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_NIGHTDAZE,608,,MOVE_NIGHTDAZE,CFRU_APPEND,ナイトバースト,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_ECHOEDVOICE,609,,MOVE_ECHOEDVOICE,CFRU_APPEND,エコーボイス,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_LANDSWRATH,610,,MOVE_LANDSWRATH,CFRU_APPEND,グランドフォース,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_OBLIVIONWING,611,,MOVE_OBLIVIONWING,CFRU_APPEND,デスウイング,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HEARTSWAP,612,,MOVE_HEARTSWAP,CFRU_APPEND,ハートスワップ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_CRUSHGRIP,613,,MOVE_CRUSHGRIP,CFRU_APPEND,にぎりつぶす,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SACREDSWORD,614,,MOVE_SACREDSWORD,CFRU_APPEND,せいなるつるぎ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HEATCRASH,615,,MOVE_HEATCRASH,CFRU_APPEND,ヒートスタンプ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HEADCHARGE,616,,MOVE_HEADCHARGE,CFRU_APPEND,アフロブレイク,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_TECHNOBLAST,617,,MOVE_TECHNOBLAST,CFRU_APPEND,テクノバスター,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_RELICSONG,618,,MOVE_RELICSONG,CFRU_APPEND,いにしえのうた,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SECRETSWORD,619,,MOVE_SECRETSWORD,CFRU_APPEND,しんぴのつるぎ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_GLACIATE,620,,MOVE_GLACIATE,CFRU_APPEND,こごえるせかい,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_BOLTSTRIKE,621,,MOVE_BOLTSTRIKE,CFRU_APPEND,らいげき,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_BLUEFLARE,622,,MOVE_BLUEFLARE,CFRU_APPEND,あおいほのお,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FREEZESHOCK,623,,MOVE_FREEZESHOCK,CFRU_APPEND,フリーズボルト,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_ICEBURN,624,,MOVE_ICEBURN,CFRU_APPEND,コールドフレア,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_VCREATE,625,,MOVE_VCREATE,CFRU_APPEND,Vジェネレート,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FUSIONFLARE,626,,MOVE_FUSIONFLARE,CFRU_APPEND,クロスフレイム,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FUSIONBOLT,627,,MOVE_FUSIONBOLT,CFRU_APPEND,クロスサンダー,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FELLSTINGER,628,,MOVE_FELLSTINGER,CFRU_APPEND,とどめばり,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_NOBLEROAR,629,,MOVE_NOBLEROAR,CFRU_APPEND,おたけび,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_DRAGONASCENT,630,,MOVE_DRAGONASCENT,CFRU_APPEND,ガリョウテンセイ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PARTINGSHOT,631,,MOVE_PARTINGSHOT,CFRU_APPEND,すてゼリフ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_TOPSYTURVY,632,,MOVE_TOPSYTURVY,CFRU_APPEND,ひっくりかえす,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_COREENFORCER,633,,MOVE_COREENFORCER,CFRU_APPEND,コアパニッシャー,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_CHATTER,634,,MOVE_CHATTER,CFRU_APPEND,おしゃべり,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_CONFIDE,635,,MOVE_CONFIDE,CFRU_APPEND,ないしょばなし,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_WATERSHURIKEN,636,,MOVE_WATERSHURIKEN,CFRU_APPEND,みずしゅりけん,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_MYSTICALFIRE,637,,MOVE_MYSTICALFIRE,CFRU_APPEND,マジカルフレイム,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SPIKYSHIELD,638,,MOVE_SPIKYSHIELD,CFRU_APPEND,ニードルガード,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_EERIEIMPULSE,639,,MOVE_EERIEIMPULSE,CFRU_APPEND,かいでんぱ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HOLDBACK,640,,MOVE_HOLDBACK,CFRU_APPEND,てかげん,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_INFESTATION,641,,MOVE_INFESTATION,CFRU_APPEND,まとわりつく,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_POWERUPPUNCH,642,,MOVE_POWERUPPUNCH,CFRU_APPEND,グロウパンチ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_THOUSANDARROWS,643,,MOVE_THOUSANDARROWS,CFRU_APPEND,サウザンアロー,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_THOUSANDWAVES,644,,MOVE_THOUSANDWAVES,CFRU_APPEND,サウザンウェーブ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PARABOLICCHARGE,645,,MOVE_PARABOLICCHARGE,CFRU_APPEND,パラボラチャージ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SEARINGSHOT,646,,MOVE_SEARINGSHOT,CFRU_APPEND,かえんだん,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SEEDFLARE,647,,MOVE_SEEDFLARE,CFRU_APPEND,シードフレア,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_ACCELEROCK,648,,MOVE_ACCELEROCK,CFRU_APPEND,アクセルロック,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_ANCHORSHOT,649,,MOVE_ANCHORSHOT,CFRU_APPEND,アンカーショット,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_AURORAVEIL,650,,MOVE_AURORAVEIL,CFRU_APPEND,オーロラベール,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_BANEFULBUNKER,651,,MOVE_BANEFULBUNKER,CFRU_APPEND,トーチカ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_BEAKBLAST,652,,MOVE_BEAKBLAST,CFRU_APPEND,くちばしキャノン,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_BRUTALSWING,653,,MOVE_BRUTALSWING,CFRU_APPEND,ぶんまわす,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_BURNUP,654,,MOVE_BURNUP,CFRU_APPEND,もえつきる,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_CLANGINGSCALES,655,,MOVE_CLANGINGSCALES,CFRU_APPEND,スケイルノイズ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_DARKESTLARIAT,656,,MOVE_DARKESTLARIAT,CFRU_APPEND,DDラリアット,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_DRAGONHAMMER,657,,MOVE_DRAGONHAMMER,CFRU_APPEND,ドラゴンハンマー,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FIRELASH,658,,MOVE_FIRELASH,CFRU_APPEND,ほのおのムチ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FIRSTIMPRESSION,659,,MOVE_FIRSTIMPRESSION,CFRU_APPEND,であいがしら,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FLEURCANNON,660,,MOVE_FLEURCANNON,CFRU_APPEND,フルールカノン,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FLORALHEALING,661,,MOVE_FLORALHEALING,CFRU_APPEND,フラワーヒール,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_GEARUP,662,,MOVE_GEARUP,CFRU_APPEND,アシストギア,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HIGHHORSEPOWER,663,,MOVE_HIGHHORSEPOWER,CFRU_APPEND,10まんばりき,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_ICEHAMMER,664,,MOVE_ICEHAMMER,CFRU_APPEND,アイスハンマー,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_LASERFOCUS,665,,MOVE_LASERFOCUS,CFRU_APPEND,とぎすます,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_LEAFAGE,666,,MOVE_LEAFAGE,CFRU_APPEND,このは,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_LIQUIDATION,667,,MOVE_LIQUIDATION,CFRU_APPEND,アクアブレイク,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_LUNGE,668,,MOVE_LUNGE,CFRU_APPEND,とびかかる,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_MOONGEISTBEAM,669,,MOVE_MOONGEISTBEAM,CFRU_APPEND,シャドーレイ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_MULTIATTACK,670,,MOVE_MULTIATTACK,CFRU_APPEND,マルチアタック,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_NATURESMADNESS,671,,MOVE_NATURESMADNESS,CFRU_APPEND,しぜんのいかり,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_POLLENPUFF,672,,MOVE_POLLENPUFF,CFRU_APPEND,かふんだんご,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_POWERTRIP,673,,MOVE_POWERTRIP,CFRU_APPEND,つけあがる,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PRISMATICLASER,674,,MOVE_PRISMATICLASER,CFRU_APPEND,プリズムレーザー,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PSYCHICFANGS,675,,MOVE_PSYCHICFANGS,CFRU_APPEND,サイコファング,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_PURIFY,676,,MOVE_PURIFY,CFRU_APPEND,じょうか,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_REVELATIONDANCE,677,,MOVE_REVELATIONDANCE,CFRU_APPEND,めざめるダンス,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SHADOWBONE,678,,MOVE_SHADOWBONE,CFRU_APPEND,シャドーボーン,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SHELLTRAP,679,,MOVE_SHELLTRAP,CFRU_APPEND,トラップシェル,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SHOREUP,680,,MOVE_SHOREUP,CFRU_APPEND,すなあつめ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SMARTSTRIKE,681,,MOVE_SMARTSTRIKE,CFRU_APPEND,スマートホーン,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SOLARBLADE,682,,MOVE_SOLARBLADE,CFRU_APPEND,ソーラーブレード,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SPARKLINGARIA,683,,MOVE_SPARKLINGARIA,CFRU_APPEND,うたかたのアリア,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SPECTRALTHIEF,684,,MOVE_SPECTRALTHIEF,CFRU_APPEND,シャドースチール,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SPEEDSWAP,685,,MOVE_SPEEDSWAP,CFRU_APPEND,スピードスワップ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SPIRITSHACKLE,686,,MOVE_SPIRITSHACKLE,CFRU_APPEND,かげぬい,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SPOTLIGHT,687,,MOVE_SPOTLIGHT,CFRU_APPEND,スポットライト,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_STOMPINGTANTRUM,688,,MOVE_STOMPINGTANTRUM,CFRU_APPEND,じだんだ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_STRENGTHSAP,689,,MOVE_STRENGTHSAP,CFRU_APPEND,ちからをすいとる,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_SUNSTEELSTRIKE,690,,MOVE_SUNSTEELSTRIKE,CFRU_APPEND,メテオドライブ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_TEARFULLOOK,691,,MOVE_TEARFULLOOK,CFRU_APPEND,なみだめ,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_THROATCHOP,692,,MOVE_THROATCHOP,CFRU_APPEND,じごくづき,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_TOXICTHREAD,693,,MOVE_TOXICTHREAD,CFRU_APPEND,どくのいと,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_TROPKICK,694,,MOVE_TROPKICK,CFRU_APPEND,トロピカルキック,APPENDED,CFRU-JP技をappend-onlyで追加
