species_key,id,vega_id,dpe_id,dpe_symbol,classification,display_name,form_key,is_official,canonical_national_dex,review_state,status,notes
SPECIES_KEY_NAGANADEL,1256,,1075,SPECIES_NAGANADEL,DPE_SPECIES_APPEND,アーゴヨン,,true,804,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_STAKATAKA,1257,,1076,SPECIES_STAKATAKA,DPE_SPECIES_APPEND,ツンデツンデ,,true,805,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BLACEPHALON,1258,,1077,SPECIES_BLACEPHALON,DPE_SPECIES_APPEND,ズガドーン,,true,806,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ZERAORA,1259,,1078,SPECIES_ZERAORA,DPE_SPECIES_APPEND,ゼラオラ,,true,807,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_NECROZMA_DUSK_MANE,1260,,1079,SPECIES_NECROZMA_DUSK_MANE,DPE_FORM_APPEND,ネクロズマ,FORM_KEY_NECROZMA_DUSK_MANE,true,800,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_NECROZMA_DAWN_WINGS,1261,,1080,SPECIES_NECROZMA_DAWN_WINGS,DPE_FORM_APPEND,ネクロズマ,FORM_KEY_NECROZMA_DAWN_WINGS,true,800,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_NECROZMA_ULTRA,1262,,1081,SPECIES_NECROZMA_ULTRA,DPE_FORM_APPEND,ネクロズマ,FORM_KEY_NECROZMA_ULTRA,true,800,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_LYCANROC_DUSK,1263,,1082,SPECIES_LYCANROC_DUSK,DPE_FORM_APPEND,ルガルガン,FORM_KEY_LYCANROC_DUSK,true,745,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_MELTAN,1264,,1083,SPECIES_MELTAN,DPE_SPECIES_APPEND,メルタン,,true,808,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MELMETAL,1265,,1084,SPECIES_MELMETAL,DPE_SPECIES_APPEND,メルメタル,,true,809,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_PIKACHU_SURFING,1266,,1085,SPECIES_PIKACHU_SURFING,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_SURFING,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_FLYING,1267,,1086,SPECIES_PIKACHU_FLYING,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_FLYING,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_COSPLAY,1268,,1087,SPECIES_PIKACHU_COSPLAY,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_COSPLAY,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_LIBRE,1269,,1088,SPECIES_PIKACHU_LIBRE,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_LIBRE,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_POP_STAR,1270,,1089,SPECIES_PIKACHU_POP_STAR,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_POP_STAR,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_ROCK_STAR,1271,,1090,SPECIES_PIKACHU_ROCK_STAR,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_ROCK_STAR,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_BELLE,1272,,1091,SPECIES_PIKACHU_BELLE,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_BELLE,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_PHD,1273,,1092,SPECIES_PIKACHU_PHD,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_PHD,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_CAP_ORIGINAL,1274,,1093,SPECIES_PIKACHU_CAP_ORIGINAL,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_CAP_ORIGINAL,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_CAP_HOENN,1275,,1094,SPECIES_PIKACHU_CAP_HOENN,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_CAP_HOENN,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_CAP_SINNOH,1276,,1095,SPECIES_PIKACHU_CAP_SINNOH,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_CAP_SINNOH,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_CAP_UNOVA,1277,,1096,SPECIES_PIKACHU_CAP_UNOVA,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_CAP_UNOVA,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_CAP_KALOS,1278,,1097,SPECIES_PIKACHU_CAP_KALOS,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_CAP_KALOS,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_CAP_ALOLA,1279,,1098,SPECIES_PIKACHU_CAP_ALOLA,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_CAP_ALOLA,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIKACHU_CAP_PARTNER,1280,,1099,SPECIES_PIKACHU_CAP_PARTNER,DPE_FORM_APPEND,ピカチュウ,FORM_KEY_PIKACHU_CAP_PARTNER,true,25,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PICHU_SPIKY,1281,,1100,SPECIES_PICHU_SPIKY,DPE_FORM_APPEND,ピチュー,FORM_KEY_PICHU_SPIKY,true,172,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_XERNEAS_NATURAL,1282,,1101,SPECIES_XERNEAS_NATURAL,DPE_FORM_APPEND,ゼルネアス,FORM_KEY_XERNEAS_NATURAL,true,716,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_GROOKEY,1283,,1102,SPECIES_GROOKEY,DPE_SPECIES_APPEND,サルノリ,,true,810,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_THWACKEY,1284,,1103,SPECIES_THWACKEY,DPE_SPECIES_APPEND,バチンキー,,true,811,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_RILLABOOM,1285,,1104,SPECIES_RILLABOOM,DPE_SPECIES_APPEND,ゴリランダー,,true,812,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SCORBUNNY,1286,,1105,SPECIES_SCORBUNNY,DPE_SPECIES_APPEND,ヒバニー,,true,813,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_RABOOT,1287,,1106,SPECIES_RABOOT,DPE_SPECIES_APPEND,ラビフット,,true,814,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CINDERACE,1288,,1107,SPECIES_CINDERACE,DPE_SPECIES_APPEND,エースバーン,,true,815,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SOBBLE,1289,,1108,SPECIES_SOBBLE,DPE_SPECIES_APPEND,メッソン,,true,816,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DRIZZILE,1290,,1109,SPECIES_DRIZZILE,DPE_SPECIES_APPEND,ジメレオン,,true,817,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_INTELEON,1291,,1110,SPECIES_INTELEON,DPE_SPECIES_APPEND,インテレオン,,true,818,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SKWOVET,1292,,1111,SPECIES_SKWOVET,DPE_SPECIES_APPEND,ホシガリス,,true,819,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GREEDENT,1293,,1112,SPECIES_GREEDENT,DPE_SPECIES_APPEND,ヨクバリス,,true,820,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ROOKIDEE,1294,,1113,SPECIES_ROOKIDEE,DPE_SPECIES_APPEND,ココガラ,,true,821,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CORVISQUIRE,1295,,1114,SPECIES_CORVISQUIRE,DPE_SPECIES_APPEND,アオガラス,,true,822,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CORVIKNIGHT,1296,,1115,SPECIES_CORVIKNIGHT,DPE_SPECIES_APPEND,アーマーガア,,true,823,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BLIPBUG,1297,,1116,SPECIES_BLIPBUG,DPE_SPECIES_APPEND,サッチムシ,,true,824,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DOTTLER,1298,,1117,SPECIES_DOTTLER,DPE_SPECIES_APPEND,レドームシ,,true,825,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ORBEETLE,1299,,1118,SPECIES_ORBEETLE,DPE_SPECIES_APPEND,イオルブ,,true,826,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_NICKIT,1300,,1119,SPECIES_NICKIT,DPE_SPECIES_APPEND,クスネ,,true,827,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_THIEVUL,1301,,1120,SPECIES_THIEVUL,DPE_SPECIES_APPEND,フォクスライ,,true,828,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GOSSIFLEUR,1302,,1121,SPECIES_GOSSIFLEUR,DPE_SPECIES_APPEND,ヒメンカ,,true,829,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ELDEGOSS,1303,,1122,SPECIES_ELDEGOSS,DPE_SPECIES_APPEND,ワタシラガ,,true,830,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_WOOLOO,1304,,1123,SPECIES_WOOLOO,DPE_SPECIES_APPEND,ウールー,,true,831,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DUBWOOL,1305,,1124,SPECIES_DUBWOOL,DPE_SPECIES_APPEND,バイウールー,,true,832,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CHEWTLE,1306,,1125,SPECIES_CHEWTLE,DPE_SPECIES_APPEND,カムカメ,,true,833,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DREDNAW,1307,,1126,SPECIES_DREDNAW,DPE_SPECIES_APPEND,カジリガメ,,true,834,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_YAMPER,1308,,1127,SPECIES_YAMPER,DPE_SPECIES_APPEND,ワンパチ,,true,835,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BOLTUND,1309,,1128,SPECIES_BOLTUND,DPE_SPECIES_APPEND,パルスワン,,true,836,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ROLYCOLY,1310,,1129,SPECIES_ROLYCOLY,DPE_SPECIES_APPEND,タンドン,,true,837,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CARKOL,1311,,1130,SPECIES_CARKOL,DPE_SPECIES_APPEND,トロッゴン,,true,838,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_COALOSSAL,1312,,1131,SPECIES_COALOSSAL,DPE_SPECIES_APPEND,セキタンザン,,true,839,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_APPLIN,1313,,1132,SPECIES_APPLIN,DPE_SPECIES_APPEND,カジッチュ,,true,840,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_FLAPPLE,1314,,1133,SPECIES_FLAPPLE,DPE_SPECIES_APPEND,アップリュー,,true,841,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_APPLETUN,1315,,1134,SPECIES_APPLETUN,DPE_SPECIES_APPEND,タルップル,,true,842,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SILICOBRA,1316,,1135,SPECIES_SILICOBRA,DPE_SPECIES_APPEND,スナヘビ,,true,843,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SANDACONDA,1317,,1136,SPECIES_SANDACONDA,DPE_SPECIES_APPEND,サダイジャ,,true,844,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CRAMORANT,1318,,1137,SPECIES_CRAMORANT,DPE_SPECIES_APPEND,ウッウ,,true,845,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ARROKUDA,1319,,1138,SPECIES_ARROKUDA,DPE_SPECIES_APPEND,サシカマス,,true,846,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BARRASKEWDA,1320,,1139,SPECIES_BARRASKEWDA,DPE_SPECIES_APPEND,カマスジョー,,true,847,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_TOXEL,1321,,1140,SPECIES_TOXEL,DPE_SPECIES_APPEND,エレズン,,true,848,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_TOXTRICITY,1322,,1141,SPECIES_TOXTRICITY,DPE_SPECIES_APPEND,ストリンダー,,true,849,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SIZZLIPEDE,1323,,1142,SPECIES_SIZZLIPEDE,DPE_SPECIES_APPEND,ヤクデ,,true,850,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CENTISKORCH,1324,,1143,SPECIES_CENTISKORCH,DPE_SPECIES_APPEND,マルヤクデ,,true,851,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CLOBBOPUS,1325,,1144,SPECIES_CLOBBOPUS,DPE_SPECIES_APPEND,タタッコ,,true,852,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GRAPPLOCT,1326,,1145,SPECIES_GRAPPLOCT,DPE_SPECIES_APPEND,オトスパス,,true,853,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SINISTEA,1327,,1146,SPECIES_SINISTEA,DPE_SPECIES_APPEND,ヤバチャ,,true,854,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_POLTEAGEIST,1328,,1147,SPECIES_POLTEAGEIST,DPE_SPECIES_APPEND,ポットデス,,true,855,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_HATENNA,1329,,1148,SPECIES_HATENNA,DPE_SPECIES_APPEND,ミブリム,,true,856,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_HATTREM,1330,,1149,SPECIES_HATTREM,DPE_SPECIES_APPEND,テブリム,,true,857,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_HATTERENE,1331,,1150,SPECIES_HATTERENE,DPE_SPECIES_APPEND,ブリムオン,,true,858,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_IMPIDIMP,1332,,1151,SPECIES_IMPIDIMP,DPE_SPECIES_APPEND,ベロバー,,true,859,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MORGREM,1333,,1152,SPECIES_MORGREM,DPE_SPECIES_APPEND,ギモー,,true,860,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GRIMMSNARL,1334,,1153,SPECIES_GRIMMSNARL,DPE_SPECIES_APPEND,オーロンゲ,,true,861,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_OBSTAGOON,1335,,1154,SPECIES_OBSTAGOON,DPE_SPECIES_APPEND,タチフサグマ,,true,862,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_PERRSERKER,1336,,1155,SPECIES_PERRSERKER,DPE_SPECIES_APPEND,ニャイキング,,true,863,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CURSOLA,1337,,1156,SPECIES_CURSOLA,DPE_SPECIES_APPEND,サニゴーン,,true,864,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SIRFETCHD,1338,,1157,SPECIES_SIRFETCHD,DPE_SPECIES_APPEND,ネギガナイト,,true,865,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MR_RIME,1339,,1158,SPECIES_MR_RIME,DPE_SPECIES_APPEND,バリコオル,,true,866,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_RUNERIGUS,1340,,1159,SPECIES_RUNERIGUS,DPE_SPECIES_APPEND,デスバーン,,true,867,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MILCERY,1341,,1160,SPECIES_MILCERY,DPE_SPECIES_APPEND,マホミル,,true,868,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ALCREMIE_STRAWBERRY,1342,,1161,SPECIES_ALCREMIE_STRAWBERRY,DPE_SPECIES_APPEND,マホイップ,,true,869,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_FALINKS,1343,,1162,SPECIES_FALINKS,DPE_SPECIES_APPEND,タイレーツ,,true,870,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_PINCURCHIN,1344,,1163,SPECIES_PINCURCHIN,DPE_SPECIES_APPEND,バチンウニ,,true,871,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SNOM,1345,,1164,SPECIES_SNOM,DPE_SPECIES_APPEND,ユキハミ,,true,872,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_FROSMOTH,1346,,1165,SPECIES_FROSMOTH,DPE_SPECIES_APPEND,モスノウ,,true,873,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_STONJOURNER,1347,,1166,SPECIES_STONJOURNER,DPE_SPECIES_APPEND,イシヘンジン,,true,874,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_EISCUE,1348,,1167,SPECIES_EISCUE,DPE_SPECIES_APPEND,コオリッポ,,true,875,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_INDEEDEE,1349,,1168,SPECIES_INDEEDEE,DPE_SPECIES_APPEND,イエッサン,,true,876,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MORPEKO,1350,,1169,SPECIES_MORPEKO,DPE_SPECIES_APPEND,モルペコ,,true,877,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CUFANT,1351,,1170,SPECIES_CUFANT,DPE_SPECIES_APPEND,ゾウドウ,,true,878,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_COPPERAJAH,1352,,1171,SPECIES_COPPERAJAH,DPE_SPECIES_APPEND,ダイオウドウ,,true,879,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DRACOZOLT,1353,,1172,SPECIES_DRACOZOLT,DPE_SPECIES_APPEND,パッチラゴン,,true,880,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ARCTOZOLT,1354,,1173,SPECIES_ARCTOZOLT,DPE_SPECIES_APPEND,パッチルドン,,true,881,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DRACOVISH,1355,,1174,SPECIES_DRACOVISH,DPE_SPECIES_APPEND,ウオノラゴン,,true,882,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ARCTOVISH,1356,,1175,SPECIES_ARCTOVISH,DPE_SPECIES_APPEND,ウオチルドン,,true,883,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DURALUDON,1357,,1176,SPECIES_DURALUDON,DPE_SPECIES_APPEND,ジュラルドン,,true,884,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DREEPY,1358,,1177,SPECIES_DREEPY,DPE_SPECIES_APPEND,ドラメシヤ,,true,885,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DRAKLOAK,1359,,1178,SPECIES_DRAKLOAK,DPE_SPECIES_APPEND,ドロンチ,,true,886,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DRAGAPULT,1360,,1179,SPECIES_DRAGAPULT,DPE_SPECIES_APPEND,ドラパルト,,true,887,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ZACIAN,1361,,1180,SPECIES_ZACIAN,DPE_SPECIES_APPEND,ザシアン,,true,888,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ZAMAZENTA,1362,,1181,SPECIES_ZAMAZENTA,DPE_SPECIES_APPEND,ザマゼンタ,,true,889,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ETERNATUS,1363,,1182,SPECIES_ETERNATUS,DPE_SPECIES_APPEND,ムゲンダイナ,,true,890,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_KUBFU,1364,,1183,SPECIES_KUBFU,DPE_SPECIES_APPEND,ダクマ,,true,891,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_URSHIFU_SINGLE,1365,,1184,SPECIES_URSHIFU_SINGLE,DPE_SPECIES_APPEND,ウーラオス,,true,892,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ZARUDE,1366,,1185,SPECIES_ZARUDE,DPE_SPECIES_APPEND,ザルード,,true,893,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_REGIELEKI,1367,,1186,SPECIES_REGIELEKI,DPE_SPECIES_APPEND,レジエレキ,,true,894,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_REGIDRAGO,1368,,1187,SPECIES_REGIDRAGO,DPE_SPECIES_APPEND,レジドラゴ,,true,895,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GLASTRIER,1369,,1188,SPECIES_GLASTRIER,DPE_SPECIES_APPEND,ブリザポス,,true,896,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SPECTRIER,1370,,1189,SPECIES_SPECTRIER,DPE_SPECIES_APPEND,レイスポス,,true,897,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CALYREX,1371,,1190,SPECIES_CALYREX,DPE_SPECIES_APPEND,バドレックス,,true,898,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CRAMORANT_GULPING,1372,,1191,SPECIES_CRAMORANT_GULPING,DPE_FORM_APPEND,ウッウ,FORM_KEY_CRAMORANT_GULPING,true,845,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_CRAMORANT_GORGING,1373,,1192,SPECIES_CRAMORANT_GORGING,DPE_FORM_APPEND,ウッウ,FORM_KEY_CRAMORANT_GORGING,true,845,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_TOXTRICITY_LOW_KEY,1374,,1193,SPECIES_TOXTRICITY_LOW_KEY,DPE_FORM_APPEND,ストリンダー,FORM_KEY_TOXTRICITY_LOW_KEY,true,849,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_SINISTEA_CHIPPED,1375,,1194,SPECIES_SINISTEA_CHIPPED,DPE_FORM_APPEND,ヤバチャ,FORM_KEY_SINISTEA_CHIPPED,true,854,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_POLTEAGEIST_CHIPPED,1376,,1195,SPECIES_POLTEAGEIST_CHIPPED,DPE_FORM_APPEND,ポットデス,FORM_KEY_POLTEAGEIST_CHIPPED,true,855,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ALCREMIE_BERRY,1377,,1196,SPECIES_ALCREMIE_BERRY,DPE_FORM_APPEND,マホイップ,FORM_KEY_ALCREMIE_BERRY,true,869,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ALCREMIE_CLOVER,1378,,1197,SPECIES_ALCREMIE_CLOVER,DPE_FORM_APPEND,マホイップ,FORM_KEY_ALCREMIE_CLOVER,true,869,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ALCREMIE_FLOWER,1379,,1198,SPECIES_ALCREMIE_FLOWER,DPE_FORM_APPEND,マホイップ,FORM_KEY_ALCREMIE_FLOWER,true,869,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ALCREMIE_LOVE,1380,,1199,SPECIES_ALCREMIE_LOVE,DPE_FORM_APPEND,マホイップ,FORM_KEY_ALCREMIE_LOVE,true,869,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ALCREMIE_RIBBON,1381,,1200,SPECIES_ALCREMIE_RIBBON,DPE_FORM_APPEND,マホイップ,FORM_KEY_ALCREMIE_RIBBON,true,869,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ALCREMIE_STAR,1382,,1201,SPECIES_ALCREMIE_STAR,DPE_FORM_APPEND,マホイップ,FORM_KEY_ALCREMIE_STAR,true,869,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_EISCUE_NOICE,1383,,1202,SPECIES_EISCUE_NOICE,DPE_FORM_APPEND,コオリッポ,FORM_KEY_EISCUE_NOICE,true,875,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_INDEEDEE_FEMALE,1384,,1203,SPECIES_INDEEDEE_FEMALE,DPE_FORM_APPEND,イエッサン,FORM_KEY_INDEEDEE_FEMALE,true,876,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_MORPEKO_HANGRY,1385,,1204,SPECIES_MORPEKO_HANGRY,DPE_FORM_APPEND,モルペコ,FORM_KEY_MORPEKO_HANGRY,true,877,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ZACIAN_CROWNED,1386,,1205,SPECIES_ZACIAN_CROWNED,DPE_FORM_APPEND,ザシアン,FORM_KEY_ZACIAN_CROWNED,true,888,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ZAMAZENTA_CROWNED,1387,,1206,SPECIES_ZAMAZENTA_CROWNED,DPE_FORM_APPEND,ザマゼンタ,FORM_KEY_ZAMAZENTA_CROWNED,true,889,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ETERNATUS_ETERNAMAX,1388,,1207,SPECIES_ETERNATUS_ETERNAMAX,DPE_FORM_APPEND,ムゲンダイナ,FORM_KEY_ETERNATUS_ETERNAMAX,true,890,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_URSHIFU_RAPID,1389,,1208,SPECIES_URSHIFU_RAPID,DPE_FORM_APPEND,ウーラオス,FORM_KEY_URSHIFU_RAPID,true,892,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ZARUDE_DADA,1390,,1209,SPECIES_ZARUDE_DADA,DPE_FORM_APPEND,ザルード,FORM_KEY_ZARUDE_DADA,true,893,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_CALYREX_ICE_RIDER,1391,,1210,SPECIES_CALYREX_ICE_RIDER,DPE_FORM_APPEND,バドレックス,FORM_KEY_CALYREX_ICE_RIDER,true,898,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_CALYREX_SHADOW_RIDER,1392,,1211,SPECIES_CALYREX_SHADOW_RIDER,DPE_FORM_APPEND,バドレックス,FORM_KEY_CALYREX_SHADOW_RIDER,true,898,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_MEOWTH_G,1393,,1212,SPECIES_MEOWTH_G,DPE_FORM_APPEND,ニャース,FORM_KEY_MEOWTH_G,true,52,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
