evolution_id,from_national_no,from_species_key,from_name,to_national_no,to_species_key,to_name,official_condition,integrated_condition,condition_class,supply_route_keys,rtc_fallback,communication_free,edge_source_status,supply_audit_status,required_exact_rom_tests,notes
411,810,SPECIES_KEY_GROOKEY,サルノリ,811,SPECIES_KEY_THWACKEY,バチンキー,レベルアップ＋Lv.16以上,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0411_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
412,811,SPECIES_KEY_THWACKEY,バチンキー,812,SPECIES_KEY_RILLABOOM,ゴリランダー,レベルアップ＋Lv.35以上,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0412_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
413,813,SPECIES_KEY_SCORBUNNY,ヒバニー,814,SPECIES_KEY_RABOOT,ラビフット,レベルアップ＋Lv.16以上,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0413_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
414,814,SPECIES_KEY_RABOOT,ラビフット,815,SPECIES_KEY_CINDERACE,エースバーン,レベルアップ＋Lv.35以上,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0414_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
415,816,SPECIES_KEY_SOBBLE,メッソン,817,SPECIES_KEY_DRIZZILE,ジメレオン,レベルアップ＋Lv.16以上,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0415_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
416,817,SPECIES_KEY_DRIZZILE,ジメレオン,818,SPECIES_KEY_INTELEON,インテレオン,レベルアップ＋Lv.35以上,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0416_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
417,819,SPECIES_KEY_SKWOVET,ホシガリス,820,SPECIES_KEY_GREEDENT,ヨクバリス,レベルアップ＋Lv.24以上,レベルアップ＋Lv.24以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0417_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
418,821,SPECIES_KEY_ROOKIDEE,ココガラ,822,SPECIES_KEY_CORVISQUIRE,アオガラス,レベルアップ＋Lv.18以上,レベルアップ＋Lv.18以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0418_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
419,822,SPECIES_KEY_CORVISQUIRE,アオガラス,823,SPECIES_KEY_CORVIKNIGHT,アーマーガア,レベルアップ＋Lv.38以上,レベルアップ＋Lv.38以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0419_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
420,824,SPECIES_KEY_BLIPBUG,サッチムシ,825,SPECIES_KEY_DOTTLER,レドームシ,レベルアップ＋Lv.10以上,レベルアップ＋Lv.10以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0420_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
421,825,SPECIES_KEY_DOTTLER,レドームシ,826,SPECIES_KEY_ORBEETLE,イオルブ,レベルアップ＋Lv.30以上,レベルアップ＋Lv.30以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0421_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
422,827,SPECIES_KEY_NICKIT,クスネ,828,SPECIES_KEY_THIEVUL,フォクスライ,レベルアップ＋Lv.18以上,レベルアップ＋Lv.18以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0422_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
423,829,SPECIES_KEY_GOSSIFLEUR,ヒメンカ,830,SPECIES_KEY_ELDEGOSS,ワタシラガ,レベルアップ＋Lv.20以上,レベルアップ＋Lv.20以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0423_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
424,831,SPECIES_KEY_WOOLOO,ウールー,832,SPECIES_KEY_DUBWOOL,バイウールー,レベルアップ＋Lv.24以上,レベルアップ＋Lv.24以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0424_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
425,833,SPECIES_KEY_CHEWTLE,カムカメ,834,SPECIES_KEY_DREDNAW,カジリガメ,レベルアップ＋Lv.22以上,レベルアップ＋Lv.22以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0425_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
426,835,SPECIES_KEY_YAMPER,ワンパチ,836,SPECIES_KEY_BOLTUND,パルスワン,レベルアップ＋Lv.25以上,レベルアップ＋Lv.25以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0426_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
427,837,SPECIES_KEY_ROLYCOLY,タンドン,838,SPECIES_KEY_CARKOL,トロッゴン,レベルアップ＋Lv.18以上,レベルアップ＋Lv.18以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0427_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
428,838,SPECIES_KEY_CARKOL,トロッゴン,839,SPECIES_KEY_COALOSSAL,セキタンザン,レベルアップ＋Lv.34以上,レベルアップ＋Lv.34以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0428_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
429,840,SPECIES_KEY_APPLIN,カジッチュ,841,SPECIES_KEY_FLAPPLE,アップリュー,道具使用＋すっぱいりんごを使う,道具使用＋すっぱいりんごを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0429_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
430,840,SPECIES_KEY_APPLIN,カジッチュ,842,SPECIES_KEY_APPLETUN,タルップル,道具使用＋あまーいりんごを使う,道具使用＋あまーいりんごを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0430_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
431,843,SPECIES_KEY_SILICOBRA,スナヘビ,844,SPECIES_KEY_SANDACONDA,サダイジャ,レベルアップ＋Lv.36以上,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0431_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
432,846,SPECIES_KEY_ARROKUDA,サシカマス,847,SPECIES_KEY_BARRASKEWDA,カマスジョー,レベルアップ＋Lv.26以上,レベルアップ＋Lv.26以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0432_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
433,848,SPECIES_KEY_TOXEL,エレズン,849,SPECIES_KEY_TOXTRICITY,ストリンダー,レベルアップ＋Lv.30以上,レベルアップ＋Lv.30以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0433_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
434,850,SPECIES_KEY_SIZZLIPEDE,ヤクデ,851,SPECIES_KEY_CENTISKORCH,マルヤクデ,レベルアップ＋Lv.28以上,レベルアップ＋Lv.28以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0434_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
435,852,SPECIES_KEY_CLOBBOPUS,タタッコ,853,SPECIES_KEY_GRAPPLOCT,オトスパス,レベルアップ＋ちょうはつを覚えている,レベルアップ＋ちょうはつを覚えている（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,MOVE,HOST_MOVE_TUTOR,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0435_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
436,854,SPECIES_KEY_SINISTEA,ヤバチャ,855,SPECIES_KEY_POLTEAGEIST,ポットデス,道具使用＋われたポットを使う,道具使用＋われたポットを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0436_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
437,856,SPECIES_KEY_HATENNA,ミブリム,857,SPECIES_KEY_HATTREM,テブリム,レベルアップ＋Lv.32以上,レベルアップ＋Lv.32以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0437_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
438,857,SPECIES_KEY_HATTREM,テブリム,858,SPECIES_KEY_HATTERENE,ブリムオン,レベルアップ＋Lv.42以上,レベルアップ＋Lv.42以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0438_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
439,859,SPECIES_KEY_IMPIDIMP,ベロバー,860,SPECIES_KEY_MORGREM,ギモー,レベルアップ＋Lv.32以上,レベルアップ＋Lv.32以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0439_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
440,860,SPECIES_KEY_MORGREM,ギモー,861,SPECIES_KEY_GRIMMSNARL,オーロンゲ,レベルアップ＋Lv.42以上,レベルアップ＋Lv.42以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0440_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
441,868,SPECIES_KEY_MILCERY,マホミル,869,SPECIES_KEY_ALCREMIE_STRAWBERRY,マホイップ,回転,アメざいを持たせ、ミルシティのスイーツ職人に話す。時間・回転方向で姿を選択。,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0441_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
442,872,SPECIES_KEY_SNOM,ユキハミ,873,SPECIES_KEY_FROSMOTH,モスノウ,レベルアップ＋夜＋なつき度160以上,レベルアップ＋夜＋なつき度160以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,TIME|FRIENDSHIP,EVENT_ECOLOGY_RADAR_TIME_SERVICE|SUPPLY_FRIENDSHIP_SERVICES_EXISTING,EVENT_ECOLOGY_RADAR_TIME_SERVICE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0442_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
443,878,SPECIES_KEY_CUFANT,ゾウドウ,879,SPECIES_KEY_COPPERAJAH,ダイオウドウ,レベルアップ＋Lv.34以上,レベルアップ＋Lv.34以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0443_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
444,885,SPECIES_KEY_DREEPY,ドラメシヤ,886,SPECIES_KEY_DRAKLOAK,ドロンチ,レベルアップ＋Lv.50以上,レベルアップ＋Lv.50以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0444_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
445,886,SPECIES_KEY_DRAKLOAK,ドロンチ,887,SPECIES_KEY_DRAGAPULT,ドラパルト,レベルアップ＋Lv.60以上,レベルアップ＋Lv.60以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0445_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
446,891,SPECIES_KEY_KUBFU,ダクマ,892,SPECIES_KEY_URSHIFU_SINGLE,ウーラオス,あくの塔,チャンピオンロード道場で「あくの修練札」または「みずの修練札」を使用。,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0446_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
447,891,SPECIES_KEY_KUBFU,ダクマ,892,SPECIES_KEY_URSHIFU_SINGLE,ウーラオス,みずの塔,チャンピオンロード道場で「あくの修練札」または「みずの修練札」を使用。,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0447_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
448,27,SPECIES_KEY_SANDSHREW,サンド,28,SPECIES_KEY_SANDSLASH,サンドパン,道具使用＋こおりのいしを使う,道具使用＋こおりのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0448_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
449,37,SPECIES_KEY_VULPIX,ロコン,38,SPECIES_KEY_NINETALES,キュウコン,道具使用＋こおりのいしを使う,道具使用＋こおりのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0449_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
450,52,SPECIES_KEY_MEOWTH,ニャース,53,SPECIES_KEY_PERSIAN,ペルシアン,レベルアップ＋なつき度160以上,レベルアップ＋なつき度160以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,FRIENDSHIP,SUPPLY_FRIENDSHIP_SERVICES_EXISTING,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0450_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
451,52,SPECIES_KEY_MEOWTH,ニャース,863,SPECIES_KEY_PERRSERKER,ニャイキング,レベルアップ＋Lv.28以上,レベルアップ＋Lv.28以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0451_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
452,79,SPECIES_KEY_SLOWPOKE,ヤドン,80,SPECIES_KEY_SLOWBRO,ヤドラン,道具使用＋ガラナツブレスを使う,道具使用＋ガラナツブレスを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0452_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
453,79,SPECIES_KEY_SLOWPOKE,ヤドン,199,SPECIES_KEY_SLOWKING,ヤドキング,道具使用＋ガラナツリースを使う,道具使用＋ガラナツリースを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0453_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
454,83,SPECIES_KEY_FARFETCHD,カモネギ,865,SPECIES_KEY_SIRFETCHD,ネギガナイト,1戦で急所3回,1回の戦闘で急所3回をCFRUカウンタで判定。未対応時は「れんげきのあかし」使用。,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0454_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
455,122,SPECIES_KEY_MR_MIME,バリヤード,866,SPECIES_KEY_MR_RIME,バリコオル,レベルアップ＋Lv.42以上,レベルアップ＋Lv.42以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0455_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
456,222,SPECIES_KEY_CORSOLA,サニーゴ,864,SPECIES_KEY_CURSOLA,サニゴーン,レベルアップ＋Lv.38以上,レベルアップ＋Lv.38以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0456_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
457,264,SPECIES_KEY_LINOONE,マッスグマ,862,SPECIES_KEY_OBSTAGOON,タチフサグマ,レベルアップ＋Lv.35以上＋夜,レベルアップ＋Lv.35以上＋夜（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,TIME,EVENT_ECOLOGY_RADAR_TIME_SERVICE,EVENT_ECOLOGY_RADAR_TIME_SERVICE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0457_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
458,554,SPECIES_KEY_DARUMAKA,ダルマッカ,555,SPECIES_KEY_DARMANITAN,ヒヒダルマ,道具使用＋こおりのいしを使う,道具使用＋こおりのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0458_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
