route_key,prerequisite_kind,prerequisite_key,edge_status,evidence
ROUTE_1182_KOMMO_O,SPECIES,SPECIES_KEY_HAKAMO_O,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1181; evolution root 0x09F79290
ROUTE_1182_KOMMO_O,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1183_TAPU_KOKO,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1183_TAPU_KOKO,HOST,HOST_ALOLA_LIGHT,ACTIVE,READY_TO_SERIALIZE
ROUTE_1183_TAPU_KOKO,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1184_TAPU_LELE,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1184_TAPU_LELE,HOST,HOST_ALOLA_LIGHT,ACTIVE,READY_TO_SERIALIZE
ROUTE_1184_TAPU_LELE,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1185_TAPU_BULU,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1185_TAPU_BULU,HOST,HOST_ALOLA_LIGHT,ACTIVE,READY_TO_SERIALIZE
ROUTE_1185_TAPU_BULU,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1186_TAPU_FINI,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1186_TAPU_FINI,HOST,HOST_ALOLA_LIGHT,ACTIVE,READY_TO_SERIALIZE
ROUTE_1186_TAPU_FINI,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1187_COSMOG,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1187_COSMOG,HOST,HOST_ALOLA_LIGHT,ACTIVE,READY_TO_SERIALIZE
ROUTE_1187_COSMOG,RUNTIME,GIFT,ACTIVE,READY_TO_INTEGRATE
ROUTE_1188_COSMOEM,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,special master + explicit evolution/gift chain design
ROUTE_1188_COSMOEM,SPECIES,SPECIES_KEY_COSMOG,ACTIVE,special master + explicit evolution/gift chain design
ROUTE_1188_COSMOEM,RUNTIME,EVOLUTION_SUPPORT,ACTIVE,READY_TO_INTEGRATE
ROUTE_1189_SOLGALEO,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,special master + explicit evolution/gift chain design
ROUTE_1189_SOLGALEO,SPECIES,SPECIES_KEY_COSMOEM,ACTIVE,special master + explicit evolution/gift chain design
ROUTE_1189_SOLGALEO,RUNTIME,EVOLUTION_SUPPORT,ACTIVE,READY_TO_INTEGRATE
ROUTE_1190_LUNALA,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,special master + explicit evolution/gift chain design
ROUTE_1190_LUNALA,SPECIES,SPECIES_KEY_COSMOEM,ACTIVE,special master + explicit evolution/gift chain design
ROUTE_1190_LUNALA,RUNTIME,EVOLUTION_SUPPORT,ACTIVE,READY_TO_INTEGRATE
ROUTE_1191_NIHILEGO,UNLOCK,UNLOCK_BEAST_BALL,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1191_NIHILEGO,HOST,HOST_ULTRA_BREACH,ACTIVE,READY_TO_SERIALIZE
ROUTE_1191_NIHILEGO,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1192_BUZZWOLE,UNLOCK,UNLOCK_BEAST_BALL,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1192_BUZZWOLE,HOST,HOST_ULTRA_BREACH,ACTIVE,READY_TO_SERIALIZE
ROUTE_1192_BUZZWOLE,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1193_PHEROMOSA,UNLOCK,UNLOCK_BEAST_BALL,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1193_PHEROMOSA,HOST,HOST_ULTRA_BREACH,ACTIVE,READY_TO_SERIALIZE
ROUTE_1193_PHEROMOSA,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1194_XURKITREE,UNLOCK,UNLOCK_BEAST_BALL,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1194_XURKITREE,HOST,HOST_ULTRA_BREACH,ACTIVE,READY_TO_SERIALIZE
ROUTE_1194_XURKITREE,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1195_CELESTEELA,UNLOCK,UNLOCK_BEAST_BALL,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1195_CELESTEELA,HOST,HOST_ULTRA_BREACH,ACTIVE,READY_TO_SERIALIZE
ROUTE_1195_CELESTEELA,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1196_KARTANA,UNLOCK,UNLOCK_BEAST_BALL,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1196_KARTANA,HOST,HOST_ULTRA_BREACH,ACTIVE,READY_TO_SERIALIZE
ROUTE_1196_KARTANA,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1197_GUZZLORD,UNLOCK,UNLOCK_BEAST_BALL,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1197_GUZZLORD,HOST,HOST_ULTRA_BREACH,ACTIVE,READY_TO_SERIALIZE
ROUTE_1197_GUZZLORD,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1198_NECROZMA,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1198_NECROZMA,HOST,HOST_ALOLA_LIGHT,ACTIVE,READY_TO_SERIALIZE
ROUTE_1198_NECROZMA,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1199_MAGEARNA,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1199_MAGEARNA,HOST,HOST_ALOLA_LIGHT,ACTIVE,READY_TO_SERIALIZE
ROUTE_1199_MAGEARNA,RUNTIME,GIFT,ACTIVE,READY_TO_INTEGRATE
ROUTE_1200_MARSHADOW,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1200_MARSHADOW,HOST,HOST_ALOLA_LIGHT,ACTIVE,READY_TO_SERIALIZE
ROUTE_1200_MARSHADOW,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1255_POIPOLE,UNLOCK,UNLOCK_BEAST_BALL,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1255_POIPOLE,HOST,HOST_ULTRA_BREACH,ACTIVE,READY_TO_SERIALIZE
ROUTE_1255_POIPOLE,RUNTIME,GIFT,ACTIVE,READY_TO_INTEGRATE
ROUTE_1256_NAGANADEL,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,special master + explicit evolution/gift chain design
ROUTE_1256_NAGANADEL,SPECIES,SPECIES_KEY_POIPOLE,ACTIVE,special master + explicit evolution/gift chain design
ROUTE_1256_NAGANADEL,RUNTIME,EVOLUTION_SUPPORT,ACTIVE,READY_TO_INTEGRATE
ROUTE_1257_STAKATAKA,UNLOCK,UNLOCK_BEAST_BALL,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1257_STAKATAKA,HOST,HOST_ULTRA_BREACH,ACTIVE,READY_TO_SERIALIZE
ROUTE_1257_STAKATAKA,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1258_BLACEPHALON,UNLOCK,UNLOCK_BEAST_BALL,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1258_BLACEPHALON,HOST,HOST_ULTRA_BREACH,ACTIVE,READY_TO_SERIALIZE
ROUTE_1258_BLACEPHALON,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1259_ZERAORA,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1259_ZERAORA,HOST,HOST_ALOLA_LIGHT,ACTIVE,READY_TO_SERIALIZE
ROUTE_1259_ZERAORA,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_1264_MELTAN,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_1264_MELTAN,HOST,HOST_FUTURE_CORE,ACTIVE,READY_TO_SERIALIZE
ROUTE_1264_MELTAN,RUNTIME,GIFT,ACTIVE,READY_TO_INTEGRATE
ROUTE_1265_MELMETAL,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,special master + explicit evolution/gift chain design
ROUTE_1265_MELMETAL,SPECIES,SPECIES_KEY_MELTAN,ACTIVE,special master + explicit evolution/gift chain design
ROUTE_1265_MELMETAL,RUNTIME,EVOLUTION_SUPPORT,ACTIVE,READY_TO_INTEGRATE
ROUTE_1283_GROOKEY,UNLOCK,UNLOCK_KANTO_EARLY_ACCESS,ACTIVE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON
ROUTE_1283_GROOKEY,HOST,HOST_STARTER_LAB,ACTIVE,READY_TO_SERIALIZE
ROUTE_1283_GROOKEY,RUNTIME,RESEARCH_EGG,ACTIVE,READY_TO_INTEGRATE
ROUTE_1284_THWACKEY,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,official evolution master + source species acquisition route
ROUTE_1284_THWACKEY,SPECIES,SPECIES_KEY_GROOKEY,ACTIVE,official evolution master + source species acquisition route
ROUTE_1284_THWACKEY,RUNTIME,EVOLUTION,ACTIVE,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT
ROUTE_1285_RILLABOOM,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,official evolution master + source species acquisition route
ROUTE_1285_RILLABOOM,SPECIES,SPECIES_KEY_THWACKEY,ACTIVE,official evolution master + source species acquisition route
ROUTE_1285_RILLABOOM,RUNTIME,EVOLUTION,ACTIVE,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT
ROUTE_1286_SCORBUNNY,UNLOCK,UNLOCK_KANTO_EARLY_ACCESS,ACTIVE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON
ROUTE_1286_SCORBUNNY,HOST,HOST_STARTER_LAB,ACTIVE,READY_TO_SERIALIZE
ROUTE_1286_SCORBUNNY,RUNTIME,RESEARCH_EGG,ACTIVE,READY_TO_INTEGRATE
ROUTE_1287_RABOOT,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,official evolution master + source species acquisition route
ROUTE_1287_RABOOT,SPECIES,SPECIES_KEY_SCORBUNNY,ACTIVE,official evolution master + source species acquisition route
ROUTE_1287_RABOOT,RUNTIME,EVOLUTION,ACTIVE,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT
ROUTE_1288_CINDERACE,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,official evolution master + source species acquisition route
ROUTE_1288_CINDERACE,SPECIES,SPECIES_KEY_RABOOT,ACTIVE,official evolution master + source species acquisition route
ROUTE_1288_CINDERACE,RUNTIME,EVOLUTION,ACTIVE,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT
ROUTE_1289_SOBBLE,UNLOCK,UNLOCK_KANTO_EARLY_ACCESS,ACTIVE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON
ROUTE_1289_SOBBLE,HOST,HOST_STARTER_LAB,ACTIVE,READY_TO_SERIALIZE
ROUTE_1289_SOBBLE,RUNTIME,RESEARCH_EGG,ACTIVE,READY_TO_INTEGRATE
ROUTE_1290_DRIZZILE,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,official evolution master + source species acquisition route
ROUTE_1290_DRIZZILE,SPECIES,SPECIES_KEY_SOBBLE,ACTIVE,official evolution master + source species acquisition route
ROUTE_1290_DRIZZILE,RUNTIME,EVOLUTION,ACTIVE,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT
ROUTE_1291_INTELEON,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,official evolution master + source species acquisition route
ROUTE_1291_INTELEON,SPECIES,SPECIES_KEY_DRIZZILE,ACTIVE,official evolution master + source species acquisition route
ROUTE_1291_INTELEON,RUNTIME,EVOLUTION,ACTIVE,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT
ROUTE_1292_SKWOVET,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T501:大量発生:Lv2-5
ROUTE_1292_SKWOVET,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1293_GREEDENT,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1292; evolution root 0x09F79290
ROUTE_1293_GREEDENT,SPECIES,SPECIES_KEY_SKWOVET,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1292; evolution root 0x09F79290
ROUTE_1293_GREEDENT,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1294_ROOKIDEE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T502:ずつき／朝昼オーバーレイ:Lv3-6
ROUTE_1294_ROOKIDEE,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1295_CORVISQUIRE,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1294; evolution root 0x09F79290
ROUTE_1295_CORVISQUIRE,SPECIES,SPECIES_KEY_ROOKIDEE,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1294; evolution root 0x09F79290
ROUTE_1295_CORVISQUIRE,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1296_CORVIKNIGHT,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1295; evolution root 0x09F79290
ROUTE_1296_CORVIKNIGHT,SPECIES,SPECIES_KEY_CORVISQUIRE,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1295; evolution root 0x09F79290
ROUTE_1296_CORVIKNIGHT,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1297_BLIPBUG,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T026:ずつき／朝昼オーバーレイ:Lv38-48
ROUTE_1297_BLIPBUG,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1298_DOTTLER,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1297; evolution root 0x09F79290
ROUTE_1298_DOTTLER,SPECIES,SPECIES_KEY_BLIPBUG,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1297; evolution root 0x09F79290
ROUTE_1298_DOTTLER,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1299_ORBEETLE,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1298; evolution root 0x09F79290
ROUTE_1299_ORBEETLE,SPECIES,SPECIES_KEY_DOTTLER,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1298; evolution root 0x09F79290
ROUTE_1299_ORBEETLE,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1300_NICKIT,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T503:夜間オーバーレイ:Lv5-9
ROUTE_1300_NICKIT,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1301_THIEVUL,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1300; evolution root 0x09F79290
ROUTE_1301_THIEVUL,SPECIES,SPECIES_KEY_NICKIT,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1300; evolution root 0x09F79290
ROUTE_1301_THIEVUL,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1302_GOSSIFLEUR,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T504:草むらオーバーレイ:Lv9-13
ROUTE_1302_GOSSIFLEUR,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1303_ELDEGOSS,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1302; evolution root 0x09F79290
ROUTE_1303_ELDEGOSS,SPECIES,SPECIES_KEY_GOSSIFLEUR,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1302; evolution root 0x09F79290
ROUTE_1303_ELDEGOSS,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1304_WOOLOO,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T519:草むらオーバーレイ:Lv41-48
ROUTE_1304_WOOLOO,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1305_DUBWOOL,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1304; evolution root 0x09F79290
ROUTE_1305_DUBWOOL,SPECIES,SPECIES_KEY_WOOLOO,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1304; evolution root 0x09F79290
ROUTE_1305_DUBWOOL,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1306_CHEWTLE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T508:釣りオーバーレイ:Lv19-25
ROUTE_1306_CHEWTLE,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1307_DREDNAW,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1306; evolution root 0x09F79290
ROUTE_1307_DREDNAW,SPECIES,SPECIES_KEY_CHEWTLE,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1306; evolution root 0x09F79290
ROUTE_1307_DREDNAW,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1308_YAMPER,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T029:大量発生:Lv30-40
ROUTE_1308_YAMPER,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1309_BOLTUND,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1308; evolution root 0x09F79290
ROUTE_1309_BOLTUND,SPECIES,SPECIES_KEY_YAMPER,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1308; evolution root 0x09F79290
ROUTE_1309_BOLTUND,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1310_ROLYCOLY,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T024:いわくだき／DexNav:Lv6-9
ROUTE_1310_ROLYCOLY,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1311_CARKOL,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1310; evolution root 0x09F79290
ROUTE_1311_CARKOL,SPECIES,SPECIES_KEY_ROLYCOLY,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1310; evolution root 0x09F79290
ROUTE_1311_CARKOL,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1312_COALOSSAL,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1311; evolution root 0x09F79290
ROUTE_1312_COALOSSAL,SPECIES,SPECIES_KEY_CARKOL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1311; evolution root 0x09F79290
ROUTE_1312_COALOSSAL,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1313_APPLIN,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T026:ずつき／朝昼オーバーレイ:Lv38-48
ROUTE_1313_APPLIN,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1314_FLAPPLE,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1313; evolution root 0x09F79290
ROUTE_1314_FLAPPLE,SPECIES,SPECIES_KEY_APPLIN,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1313; evolution root 0x09F79290
ROUTE_1314_FLAPPLE,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1315_APPLETUN,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1313; evolution root 0x09F79290
ROUTE_1315_APPLETUN,SPECIES,SPECIES_KEY_APPLIN,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1313; evolution root 0x09F79290
ROUTE_1315_APPLETUN,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1316_SILICOBRA,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T505:いわくだき／DexNav:Lv10-14
ROUTE_1316_SILICOBRA,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1317_SANDACONDA,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1316; evolution root 0x09F79290
ROUTE_1317_SANDACONDA,SPECIES,SPECIES_KEY_SILICOBRA,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1316; evolution root 0x09F79290
ROUTE_1317_SANDACONDA,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1318_CRAMORANT,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T509:水上オーバーレイ:Lv21-27
ROUTE_1318_CRAMORANT,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1319_ARROKUDA,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T507:釣りオーバーレイ:Lv17-23
ROUTE_1319_ARROKUDA,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1320_BARRASKEWDA,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1319; evolution root 0x09F79290
ROUTE_1320_BARRASKEWDA,SPECIES,SPECIES_KEY_ARROKUDA,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1319; evolution root 0x09F79290
ROUTE_1320_BARRASKEWDA,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_1321_TOXEL,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T029:DexNav隠し枠／低確率タマゴ:Lv30-40
ROUTE_1321_TOXEL,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_1322_TOXTRICITY,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1321; evolution root 0x09F79290
ROUTE_1322_TOXTRICITY,SPECIES,SPECIES_KEY_TOXEL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1321; evolution root 0x09F79290
ROUTE_1322_TOXTRICITY,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
