collection_key,species_key,canonical_id,display_name,target_status,primary_route_key,fallback_route_key,region,logical_location_key,physical_map_key,group_id,map_id,host_kind,host_key,host_local_id_or_bg_index,x,y,elevation,method,method_detail,prerequisite_species_key,unlock_key,level_or_egg,repeatability,missable_policy,defeat_policy,party_full_policy,box_full_policy,rtc_fallback,shared_capture_key,runtime_status,physical_status,evidence,implementation_priority,notes
COLLECTION_NATIONAL_0798,SPECIES_KEY_KARTANA,1196,カミツルギ,REQUIRED_BASE,ROUTE_1196_KARTANA,,KANTO,K41,KANTO_DUNGEON_SILPH_CO_7_F,97,53,OBJECT_REUSE,HOST_ULTRA_BREACH,1,2,6,3,FIXED_CAPTURE,ウルトラホール調査,,UNLOCK_BEAST_BALL,Lv.90,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0798,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0799,SPECIES_KEY_GUZZLORD,1197,アクジキング,REQUIRED_BASE,ROUTE_1197_GUZZLORD,,KANTO,K41,KANTO_DUNGEON_SILPH_CO_7_F,97,53,OBJECT_REUSE,HOST_ULTRA_BREACH,1,2,6,3,FIXED_CAPTURE,ウルトラホール調査,,UNLOCK_BEAST_BALL,Lv.90,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0799,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0800,SPECIES_KEY_NECROZMA,1198,ネクロズマ,REQUIRED_BASE,ROUTE_1198_NECROZMA,,KANTO,K38,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F,97,87,OBJECT_REUSE,HOST_ALOLA_LIGHT,1,8,18,1,FIXED_CAPTURE,四島と星雲の子,,UNLOCK_HALL_OF_FAME,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0800,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0801,SPECIES_KEY_MAGEARNA,1199,マギアナ,REQUIRED_BASE,ROUTE_1199_MAGEARNA,,KANTO,K38,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F,97,87,OBJECT_REUSE,HOST_ALOLA_LIGHT,1,8,18,1,GIFT,四島と星雲の子,,UNLOCK_HALL_OF_FAME,GIFT,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0801,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0802,SPECIES_KEY_MARSHADOW,1200,マーシャドー,REQUIRED_BASE,ROUTE_1200_MARSHADOW,,KANTO,K38,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F,97,87,OBJECT_REUSE,HOST_ALOLA_LIGHT,1,8,18,1,FIXED_CAPTURE,四島と星雲の子,,UNLOCK_HALL_OF_FAME,Lv.80,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0802,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0803,SPECIES_KEY_POIPOLE,1255,ベベノム,REQUIRED_BASE,ROUTE_1255_POIPOLE,,KANTO,K41,KANTO_DUNGEON_SILPH_CO_7_F,97,53,OBJECT_REUSE,HOST_ULTRA_BREACH,1,2,6,3,GIFT,ウルトラホール調査,,UNLOCK_BEAST_BALL,GIFT,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0803,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0804,SPECIES_KEY_NAGANADEL,1256,アーゴヨン,REQUIRED_BASE,ROUTE_1256_NAGANADEL,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION_SUPPORT,ウルトラホール調査,SPECIES_KEY_POIPOLE,UNLOCK_EVOLUTION_GLOBAL,official condition + in-ROM fallback,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,radar fixed time or event token where applicable,SHARED_CAPTURE_KEY_NATIONAL_0804,READY_TO_INTEGRATE,GLOBAL_RUNTIME,special master + explicit evolution/gift chain design,P0,SPECIES_KEY_POIPOLEから進化。元個体の供給eventを先に実装。
COLLECTION_NATIONAL_0805,SPECIES_KEY_STAKATAKA,1257,ツンデツンデ,REQUIRED_BASE,ROUTE_1257_STAKATAKA,,KANTO,K41,KANTO_DUNGEON_SILPH_CO_7_F,97,53,OBJECT_REUSE,HOST_ULTRA_BREACH,1,2,6,3,FIXED_CAPTURE,ウルトラホール調査,,UNLOCK_BEAST_BALL,Lv.90,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0805,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0806,SPECIES_KEY_BLACEPHALON,1258,ズガドーン,REQUIRED_BASE,ROUTE_1258_BLACEPHALON,,KANTO,K41,KANTO_DUNGEON_SILPH_CO_7_F,97,53,OBJECT_REUSE,HOST_ULTRA_BREACH,1,2,6,3,FIXED_CAPTURE,ウルトラホール調査,,UNLOCK_BEAST_BALL,Lv.90,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0806,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0807,SPECIES_KEY_ZERAORA,1259,ゼラオラ,REQUIRED_BASE,ROUTE_1259_ZERAORA,,KANTO,K38,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F,97,87,OBJECT_REUSE,HOST_ALOLA_LIGHT,1,8,18,1,FIXED_CAPTURE,四島と星雲の子,,UNLOCK_HALL_OF_FAME,Lv.80,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0807,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0808,SPECIES_KEY_MELTAN,1264,メルタン,REQUIRED_BASE,ROUTE_1264_MELTAN,,KANTO,K40,KANTO_DUNGEON_POWER_PLANT,97,95,OBJECT_REUSE,HOST_FUTURE_CORE,1,7,27,3,GIFT,金属生命の炉,,UNLOCK_HALL_OF_FAME,GIFT,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0808,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0809,SPECIES_KEY_MELMETAL,1265,メルメタル,REQUIRED_BASE,ROUTE_1265_MELMETAL,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION_SUPPORT,金属生命の群れ,SPECIES_KEY_MELTAN,UNLOCK_EVOLUTION_GLOBAL,official condition + in-ROM fallback,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,radar fixed time or event token where applicable,SHARED_CAPTURE_KEY_NATIONAL_0809,READY_TO_INTEGRATE,GLOBAL_RUNTIME,special master + explicit evolution/gift chain design,P0,SPECIES_KEY_MELTANから進化。元個体の供給eventを先に実装。
COLLECTION_NATIONAL_0810,SPECIES_KEY_GROOKEY,1283,サルノリ,REQUIRED_BASE,ROUTE_1283_GROOKEY,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_STARTER_LAB,1,3,11,3,RESEARCH_EGG,世代別研究タマゴ選択,,UNLOCK_KANTO_EARLY_ACCESS,EGG,ONCE_PER_SPECIES; cancel/reset/full retryable,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_SHARED_EGG_QUEUE,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_STARTER_NATIONAL_0810,READY_TO_INTEGRATE,READY_TO_SERIALIZE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON,P0,未接続11系統はprimary。既存到達13種は登録済み限定backup。
COLLECTION_NATIONAL_0811,SPECIES_KEY_THWACKEY,1284,バチンキー,REQUIRED_BASE,ROUTE_1284_THWACKEY,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_GROOKEY,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0812,SPECIES_KEY_RILLABOOM,1285,ゴリランダー,REQUIRED_BASE,ROUTE_1285_RILLABOOM,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_THWACKEY,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0813,SPECIES_KEY_SCORBUNNY,1286,ヒバニー,REQUIRED_BASE,ROUTE_1286_SCORBUNNY,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_STARTER_LAB,1,3,11,3,RESEARCH_EGG,世代別研究タマゴ選択,,UNLOCK_KANTO_EARLY_ACCESS,EGG,ONCE_PER_SPECIES; cancel/reset/full retryable,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_SHARED_EGG_QUEUE,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_STARTER_NATIONAL_0813,READY_TO_INTEGRATE,READY_TO_SERIALIZE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON,P0,未接続11系統はprimary。既存到達13種は登録済み限定backup。
COLLECTION_NATIONAL_0814,SPECIES_KEY_RABOOT,1287,ラビフット,REQUIRED_BASE,ROUTE_1287_RABOOT,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_SCORBUNNY,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0815,SPECIES_KEY_CINDERACE,1288,エースバーン,REQUIRED_BASE,ROUTE_1288_CINDERACE,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_RABOOT,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0816,SPECIES_KEY_SOBBLE,1289,メッソン,REQUIRED_BASE,ROUTE_1289_SOBBLE,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_STARTER_LAB,1,3,11,3,RESEARCH_EGG,世代別研究タマゴ選択,,UNLOCK_KANTO_EARLY_ACCESS,EGG,ONCE_PER_SPECIES; cancel/reset/full retryable,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_SHARED_EGG_QUEUE,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_STARTER_NATIONAL_0816,READY_TO_INTEGRATE,READY_TO_SERIALIZE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON,P0,未接続11系統はprimary。既存到達13種は登録済み限定backup。
COLLECTION_NATIONAL_0817,SPECIES_KEY_DRIZZILE,1290,ジメレオン,REQUIRED_BASE,ROUTE_1290_DRIZZILE,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_SOBBLE,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0818,SPECIES_KEY_INTELEON,1291,インテレオン,REQUIRED_BASE,ROUTE_1291_INTELEON,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_DRIZZILE,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0862,SPECIES_KEY_OBSTAGOON,1335,タチフサグマ,REQUIRED_BASE,ROUTE_1335_OBSTAGOON,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,Lv.35以上＋夜,SPECIES_KEY_LINOONE_G,UNLOCK_REGIONAL_NURSERY,Lv.35以上＋夜,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,せいたいレーダーの夜固定,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_REGIONAL_FORM_LINOONE_G; fallback=せいたいレーダーの夜固定
COLLECTION_NATIONAL_0863,SPECIES_KEY_PERRSERKER,1336,ニャイキング,REQUIRED_BASE,ROUTE_1336_PERRSERKER,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,Lv.28以上,SPECIES_KEY_MEOWTH_G,UNLOCK_REGIONAL_NURSERY,Lv.28以上,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,不要,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_REGIONAL_FORM_MEOWTH_G; fallback=不要
COLLECTION_NATIONAL_0864,SPECIES_KEY_CURSOLA,1337,サニゴーン,REQUIRED_BASE,ROUTE_1337_CURSOLA,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,Lv.38以上,SPECIES_KEY_CORSOLA_G,UNLOCK_REGIONAL_NURSERY,Lv.38以上,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,不要,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_REGIONAL_FORM_CORSOLA_G; fallback=不要
COLLECTION_NATIONAL_0865,SPECIES_KEY_SIRFETCHD,1338,ネギガナイト,REQUIRED_BASE,ROUTE_1338_SIRFETCHD,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,1戦中に急所3回,SPECIES_KEY_FARFETCHD_G,UNLOCK_REGIONAL_NURSERY,1戦中に急所3回,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,れんげきのあかしを使用,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_REGIONAL_FORM_FARFETCHD_G; fallback=れんげきのあかしを使用
COLLECTION_NATIONAL_0866,SPECIES_KEY_MR_RIME,1339,バリコオル,REQUIRED_BASE,ROUTE_1339_MR_RIME,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,Lv.42以上,SPECIES_KEY_MR_MIME_G,UNLOCK_REGIONAL_NURSERY,Lv.42以上,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,不要,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_REGIONAL_FORM_MR_MIME_G; fallback=不要
COLLECTION_NATIONAL_0867,SPECIES_KEY_RUNERIGUS,1340,デスバーン,REQUIRED_BASE,ROUTE_1340_RUNERIGUS,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,累積49以上の被ダメージ後、指定場所でレベルアップ,SPECIES_KEY_YAMASK_G,UNLOCK_REGIONAL_NURSERY,累積49以上の被ダメージ後、指定場所でレベルアップ,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,われたせきばんを使用,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_REGIONAL_FORM_YAMASK_G; fallback=われたせきばんを使用
COLLECTION_NATIONAL_0888,SPECIES_KEY_ZACIAN,1361,ザシアン,REQUIRED_BASE,ROUTE_1361_ZACIAN,,KANTO,K42,KANTO_DUNGEON_VICTORY_ROAD_3_F,97,41,OBJECT_REUSE,HOST_GALAR_CROWN,1,40,7,3,FIXED_CAPTURE,双王・双拳・雪原,,UNLOCK_SPHERE_RUINS_CLEAR,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0888,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0889,SPECIES_KEY_ZAMAZENTA,1362,ザマゼンタ,REQUIRED_BASE,ROUTE_1362_ZAMAZENTA,,KANTO,K42,KANTO_DUNGEON_VICTORY_ROAD_3_F,97,41,OBJECT_REUSE,HOST_GALAR_CROWN,1,40,7,3,FIXED_CAPTURE,双王・双拳・雪原,,UNLOCK_SPHERE_RUINS_CLEAR,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0889,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0890,SPECIES_KEY_ETERNATUS,1363,ムゲンダイナ,REQUIRED_BASE,ROUTE_1363_ETERNATUS,,KANTO,K42,KANTO_DUNGEON_VICTORY_ROAD_3_F,97,41,OBJECT_REUSE,HOST_GALAR_CROWN,1,40,7,3,FIXED_CAPTURE,双王・双拳・雪原,,UNLOCK_SPHERE_RUINS_CLEAR,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0890,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0891,SPECIES_KEY_KUBFU,1364,ダクマ,REQUIRED_BASE,ROUTE_1364_KUBFU,,KANTO,K42,KANTO_DUNGEON_VICTORY_ROAD_3_F,97,41,OBJECT_REUSE,HOST_GALAR_CROWN,1,40,7,3,GIFT,双王・双拳・雪原,,UNLOCK_SPHERE_RUINS_CLEAR,GIFT,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0891,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0892,SPECIES_KEY_URSHIFU_SINGLE,1365,ウーラオス,REQUIRED_BASE,ROUTE_1365_URSHIFU_SINGLE,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION_SUPPORT,双拳の道,SPECIES_KEY_KUBFU,UNLOCK_EVOLUTION_GLOBAL,official condition + in-ROM fallback,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,radar fixed time or event token where applicable,SHARED_CAPTURE_KEY_NATIONAL_0892,READY_TO_INTEGRATE,GLOBAL_RUNTIME,special master + explicit evolution/gift chain design,P0,SPECIES_KEY_KUBFUから進化。元個体の供給eventを先に実装。
