collection_key,species_key,canonical_id,display_name,target_status,primary_route_key,fallback_route_key,region,logical_location_key,physical_map_key,group_id,map_id,host_kind,host_key,host_local_id_or_bg_index,x,y,elevation,method,method_detail,prerequisite_species_key,unlock_key,level_or_egg,repeatability,missable_policy,defeat_policy,party_full_policy,box_full_policy,rtc_fallback,shared_capture_key,runtime_status,physical_status,evidence,implementation_priority,notes
COLLECTION_NATIONAL_0899,SPECIES_KEY_WYRDEER,1432,アヤシシ,REQUIRED_BASE,ROUTE_1432_WYRDEER,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,早業／力業はGBAにないため、「バリアーラッシュ」を20回使った後にレベルアップ。,SPECIES_KEY_STANTLER,UNLOCK_EVOLUTION_GLOBAL,早業／力業はGBAにないため、「バリアーラッシュ」を20回使った後にレベルアップ。,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 550; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0900,SPECIES_KEY_KLEAVOR,1433,バサギリ,REQUIRED_BASE,ROUTE_1433_KLEAVOR,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,くろのきせき使用,SPECIES_KEY_SCYTHER,UNLOCK_REGIONAL_NURSERY,くろのきせき使用,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,化石調査所で反復供給,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_BLACK_AUGURITE; fallback=化石調査所で反復供給
COLLECTION_NATIONAL_0901,SPECIES_KEY_URSALUNA,1434,ガチグマ,REQUIRED_BASE,ROUTE_1434_URSALUNA,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,リングマに「ピートブロック」を夜に使用。RTC待ちを避ける場合はユキユキやまの月齢祭壇で満月を選択。,SPECIES_KEY_URSARING,UNLOCK_EVOLUTION_GLOBAL,リングマに「ピートブロック」を夜に使用。RTC待ちを避ける場合はユキユキやまの月齢祭壇で満月を選択。,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 542; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0902,SPECIES_KEY_BASCULEGION_M,1435,イダイトウ,REQUIRED_BASE,ROUTE_1435_BASCULEGION_M,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,反動ダメージ累計294以上,SPECIES_KEY_BASCULIN_H,UNLOCK_REGIONAL_NURSERY,反動ダメージ累計294以上,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,累計カウンタ表示＋研究員確認,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_REGIONAL_FORM_BASCULIN_H; fallback=累計カウンタ表示＋研究員確認
COLLECTION_CATALOG_1436,SPECIES_KEY_BASCULEGION_F,1436,イダイトウ,OPTIONAL_FORM,ROUTE_1436_BASCULEGION_F,,,,,,,,,,,,,OPTIONAL_FORM_TRANSFORMATION,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_NATIONAL_0903,SPECIES_KEY_SNEASLER,1437,オオニューラ,REQUIRED_BASE,ROUTE_1437_SNEASLER,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,昼にするどいツメ使用,SPECIES_KEY_SNEASEL_H,UNLOCK_REGIONAL_NURSERY,昼にするどいツメ使用,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,せいたいレーダーの朝昼固定,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_REGIONAL_FORM_SNEASEL_H; fallback=せいたいレーダーの朝昼固定
COLLECTION_NATIONAL_0904,SPECIES_KEY_OVERQWIL,1438,ハリーマン,REQUIRED_BASE,ROUTE_1438_OVERQWIL,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,どくばりセンボンを20回使用後レベルアップ,SPECIES_KEY_QWILFISH_H,UNLOCK_REGIONAL_NURSERY,どくばりセンボンを20回使用後レベルアップ,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,技回数カウンタ表示＋技思い出し,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_REGIONAL_FORM_QWILFISH_H; fallback=技回数カウンタ表示＋技思い出し
COLLECTION_NATIONAL_0905,SPECIES_KEY_ENAMORUS,1439,ラブトロス,REQUIRED_BASE,ROUTE_1439_ENAMORUS,,KANTO,K31,KANTO_DUNGEON_POKEMON_TOWER_5_F,97,92,OBJECT_REUSE,HOST_RUINOUS_SEALS,5,12,8,3,FIXED_CAPTURE,ヒスイの記憶,,UNLOCK_RESEARCH_RANK_4,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0905,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_CATALOG_1440,SPECIES_KEY_ENAMORUS_THERIAN,1440,ラブトロス,OPTIONAL_FORM,ROUTE_1440_ENAMORUS_THERIAN,,,,,,,,,,,,,OPTIONAL_FORM_TRANSFORMATION,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1441,SPECIES_KEY_VENUSAUR_GIGA,1441,フシギバナ,BATTLE_ONLY_EXCLUDED,ROUTE_1441_VENUSAUR_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1442,SPECIES_KEY_CHARIZARD_GIGA,1442,リザードン,BATTLE_ONLY_EXCLUDED,ROUTE_1442_CHARIZARD_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1443,SPECIES_KEY_BLASTOISE_GIGA,1443,カメックス,BATTLE_ONLY_EXCLUDED,ROUTE_1443_BLASTOISE_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1444,SPECIES_KEY_BUTTERFREE_GIGA,1444,バタフリー,BATTLE_ONLY_EXCLUDED,ROUTE_1444_BUTTERFREE_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1445,SPECIES_KEY_PIKACHU_GIGA,1445,ピカチュウ,BATTLE_ONLY_EXCLUDED,ROUTE_1445_PIKACHU_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1446,SPECIES_KEY_MEOWTH_GIGA,1446,ニャース,BATTLE_ONLY_EXCLUDED,ROUTE_1446_MEOWTH_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1447,SPECIES_KEY_MACHAMP_GIGA,1447,カイリキー,BATTLE_ONLY_EXCLUDED,ROUTE_1447_MACHAMP_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1448,SPECIES_KEY_GENGAR_GIGA,1448,ゲンガー,BATTLE_ONLY_EXCLUDED,ROUTE_1448_GENGAR_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1449,SPECIES_KEY_KINGLER_GIGA,1449,キングラー,BATTLE_ONLY_EXCLUDED,ROUTE_1449_KINGLER_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1450,SPECIES_KEY_LAPRAS_GIGA,1450,ラプラス,BATTLE_ONLY_EXCLUDED,ROUTE_1450_LAPRAS_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1451,SPECIES_KEY_EEVEE_GIGA,1451,イーブイ,BATTLE_ONLY_EXCLUDED,ROUTE_1451_EEVEE_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1452,SPECIES_KEY_SNORLAX_GIGA,1452,カビゴン,BATTLE_ONLY_EXCLUDED,ROUTE_1452_SNORLAX_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1453,SPECIES_KEY_GARBODOR_GIGA,1453,ダストダス,BATTLE_ONLY_EXCLUDED,ROUTE_1453_GARBODOR_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1454,SPECIES_KEY_MELMETAL_GIGA,1454,メルメタル,BATTLE_ONLY_EXCLUDED,ROUTE_1454_MELMETAL_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1455,SPECIES_KEY_RILLABOOM_GIGA,1455,ゴリランダー,BATTLE_ONLY_EXCLUDED,ROUTE_1455_RILLABOOM_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1456,SPECIES_KEY_CINDERACE_GIGA,1456,エースバーン,BATTLE_ONLY_EXCLUDED,ROUTE_1456_CINDERACE_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1457,SPECIES_KEY_INTELEON_GIGA,1457,インテレオン,BATTLE_ONLY_EXCLUDED,ROUTE_1457_INTELEON_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1458,SPECIES_KEY_CORVIKNIGHT_GIGA,1458,アーマーガア,BATTLE_ONLY_EXCLUDED,ROUTE_1458_CORVIKNIGHT_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1459,SPECIES_KEY_ORBEETLE_GIGA,1459,イオルブ,BATTLE_ONLY_EXCLUDED,ROUTE_1459_ORBEETLE_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1460,SPECIES_KEY_DREDNAW_GIGA,1460,カジリガメ,BATTLE_ONLY_EXCLUDED,ROUTE_1460_DREDNAW_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1461,SPECIES_KEY_COALOSSAL_GIGA,1461,セキタンザン,BATTLE_ONLY_EXCLUDED,ROUTE_1461_COALOSSAL_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1462,SPECIES_KEY_FLAPPLE_GIGA,1462,アップリュー,BATTLE_ONLY_EXCLUDED,ROUTE_1462_FLAPPLE_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1463,SPECIES_KEY_APPLETUN_GIGA,1463,タルップル,BATTLE_ONLY_EXCLUDED,ROUTE_1463_APPLETUN_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1464,SPECIES_KEY_SANDACONDA_GIGA,1464,サダイジャ,BATTLE_ONLY_EXCLUDED,ROUTE_1464_SANDACONDA_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1465,SPECIES_KEY_TOXTRICITY_GIGA,1465,ストリンダー,BATTLE_ONLY_EXCLUDED,ROUTE_1465_TOXTRICITY_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1466,SPECIES_KEY_TOXTRICITY_LOW_KEY_GIGA,1466,ストリンダー,BATTLE_ONLY_EXCLUDED,ROUTE_1466_TOXTRICITY_LOW_KEY_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1467,SPECIES_KEY_CENTISKORCH_GIGA,1467,マルヤクデ,BATTLE_ONLY_EXCLUDED,ROUTE_1467_CENTISKORCH_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1468,SPECIES_KEY_HATTERENE_GIGA,1468,ブリムオン,BATTLE_ONLY_EXCLUDED,ROUTE_1468_HATTERENE_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1469,SPECIES_KEY_GRIMMSNARL_GIGA,1469,オーロンゲ,BATTLE_ONLY_EXCLUDED,ROUTE_1469_GRIMMSNARL_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1470,SPECIES_KEY_ALCREMIE_GIGA,1470,マホイップ,BATTLE_ONLY_EXCLUDED,ROUTE_1470_ALCREMIE_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1471,SPECIES_KEY_COPPERAJAH_GIGA,1471,ダイオウドウ,BATTLE_ONLY_EXCLUDED,ROUTE_1471_COPPERAJAH_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1472,SPECIES_KEY_DURALUDON_GIGA,1472,ジュラルドン,BATTLE_ONLY_EXCLUDED,ROUTE_1472_DURALUDON_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1473,SPECIES_KEY_URSHIFU_SINGLE_GIGA,1473,ウーラオス,BATTLE_ONLY_EXCLUDED,ROUTE_1473_URSHIFU_SINGLE_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1474,SPECIES_KEY_URSHIFU_RAPID_GIGA,1474,ウーラオス,BATTLE_ONLY_EXCLUDED,ROUTE_1474_URSHIFU_RAPID_GIGA,,,,,,,,,,,,,EXCLUDED,戦闘中／一時変身／巨大化等の状態,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_NATIONAL_0906,SPECIES_KEY_SPRIGATITO,1475,ニャオハ,REQUIRED_BASE,ROUTE_1475_SPRIGATITO,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_STARTER_LAB,1,3,11,3,RESEARCH_EGG,世代別研究タマゴ選択,,UNLOCK_KANTO_EARLY_ACCESS,EGG,ONCE_PER_SPECIES; cancel/reset/full retryable,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_SHARED_EGG_QUEUE,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_STARTER_NATIONAL_0906,READY_TO_INTEGRATE,READY_TO_SERIALIZE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON,P0,未接続11系統はprimary。既存到達13種は登録済み限定backup。
COLLECTION_NATIONAL_0907,SPECIES_KEY_FLORAGATO,1476,ニャローテ,REQUIRED_BASE,ROUTE_1476_FLORAGATO,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_SPRIGATITO,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0908,SPECIES_KEY_MEOWSCARADA,1477,マスカーニャ,REQUIRED_BASE,ROUTE_1477_MEOWSCARADA,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_FLORAGATO,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0909,SPECIES_KEY_FUECOCO,1478,ホゲータ,REQUIRED_BASE,ROUTE_1478_FUECOCO,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_STARTER_LAB,1,3,11,3,RESEARCH_EGG,世代別研究タマゴ選択,,UNLOCK_KANTO_EARLY_ACCESS,EGG,ONCE_PER_SPECIES; cancel/reset/full retryable,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_SHARED_EGG_QUEUE,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_STARTER_NATIONAL_0909,READY_TO_INTEGRATE,READY_TO_SERIALIZE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON,P0,未接続11系統はprimary。既存到達13種は登録済み限定backup。
COLLECTION_NATIONAL_0910,SPECIES_KEY_CROCALOR,1479,アチゲータ,REQUIRED_BASE,ROUTE_1479_CROCALOR,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_FUECOCO,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
