dialogue_key,event_key,state_key,speaker,text,choice_yes,choice_no,next_state,max_lines,width_check,notes
DIALOGUE_EVENT_STARTER_LAB_NATIONAL_0909,EVENT_STARTER_LAB_NATIONAL_0909,BOX_FULL,研究員,"PCと保管枠がいっぱいだ。
何も消費せず中止した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_STARTER_LAB_NATIONAL_0909,EVENT_STARTER_LAB_NATIONAL_0909,SUCCESS,研究員,"ホゲータのタマゴを預かった。
受取記録を保存した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_STARTER_LAB_NATIONAL_0909,EVENT_STARTER_LAB_NATIONAL_0909,ALREADY,研究員,"この対象は登録済みだ。
重複個体は受け取れない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_STARTER_LAB_NATIONAL_0912,EVENT_STARTER_LAB_NATIONAL_0912,LOCKED,研究員,"まだ反応がない。
調査条件を満たしていない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_STARTER_LAB_NATIONAL_0912,EVENT_STARTER_LAB_NATIONAL_0912,INTRO,研究員,"クワッスの研究タマゴを
受け取りますか？",はい,いいえ,PREPARE,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_STARTER_LAB_NATIONAL_0912,EVENT_STARTER_LAB_NATIONAL_0912,CANCEL,研究員,"処理を中止した。
記録も素材も変更していない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_STARTER_LAB_NATIONAL_0912,EVENT_STARTER_LAB_NATIONAL_0912,DEFEAT,研究員,"クワッスの反応が消えた。
再入場すれば再調査できる。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_STARTER_LAB_NATIONAL_0912,EVENT_STARTER_LAB_NATIONAL_0912,ESCAPE,研究員,"クワッスを見失った。
記録は未確定のままだ。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_STARTER_LAB_NATIONAL_0912,EVENT_STARTER_LAB_NATIONAL_0912,PARTY_FULL,研究員,"手持ちがいっぱいだ。
PCへの転送を確認する。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_STARTER_LAB_NATIONAL_0912,EVENT_STARTER_LAB_NATIONAL_0912,BOX_FULL,研究員,"PCと保管枠がいっぱいだ。
何も消費せず中止した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_STARTER_LAB_NATIONAL_0912,EVENT_STARTER_LAB_NATIONAL_0912,SUCCESS,研究員,"クワッスのタマゴを預かった。
受取記録を保存した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_STARTER_LAB_NATIONAL_0912,EVENT_STARTER_LAB_NATIONAL_0912,ALREADY,研究員,"この対象は登録済みだ。
重複個体は受け取れない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1393,EVENT_REGIONAL_EGG_1393,LOCKED,研究員,"まだ反応がない。
調査条件を満たしていない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1393,EVENT_REGIONAL_EGG_1393,INTRO,研究員,"ニャースの研究タマゴを
受け取りますか？",はい,いいえ,PREPARE,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1393,EVENT_REGIONAL_EGG_1393,CANCEL,研究員,"処理を中止した。
記録も素材も変更していない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1393,EVENT_REGIONAL_EGG_1393,DEFEAT,研究員,"ニャースの反応が消えた。
再入場すれば再調査できる。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1393,EVENT_REGIONAL_EGG_1393,ESCAPE,研究員,"ニャースを見失った。
記録は未確定のままだ。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1393,EVENT_REGIONAL_EGG_1393,PARTY_FULL,研究員,"手持ちがいっぱいだ。
PCへの転送を確認する。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1393,EVENT_REGIONAL_EGG_1393,BOX_FULL,研究員,"PCと保管枠がいっぱいだ。
何も消費せず中止した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1393,EVENT_REGIONAL_EGG_1393,SUCCESS,研究員,"ニャースのタマゴを預かった。
受取記録を保存した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1393,EVENT_REGIONAL_EGG_1393,ALREADY,研究員,"この対象は登録済みだ。
重複個体は受け取れない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1398,EVENT_REGIONAL_EGG_1398,LOCKED,研究員,"まだ反応がない。
調査条件を満たしていない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1398,EVENT_REGIONAL_EGG_1398,INTRO,研究員,"カモネギの研究タマゴを
受け取りますか？",はい,いいえ,PREPARE,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1398,EVENT_REGIONAL_EGG_1398,CANCEL,研究員,"処理を中止した。
記録も素材も変更していない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1398,EVENT_REGIONAL_EGG_1398,DEFEAT,研究員,"カモネギの反応が消えた。
再入場すれば再調査できる。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1398,EVENT_REGIONAL_EGG_1398,ESCAPE,研究員,"カモネギを見失った。
記録は未確定のままだ。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1398,EVENT_REGIONAL_EGG_1398,PARTY_FULL,研究員,"手持ちがいっぱいだ。
PCへの転送を確認する。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1398,EVENT_REGIONAL_EGG_1398,BOX_FULL,研究員,"PCと保管枠がいっぱいだ。
何も消費せず中止した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1398,EVENT_REGIONAL_EGG_1398,SUCCESS,研究員,"カモネギのタマゴを預かった。
受取記録を保存した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1398,EVENT_REGIONAL_EGG_1398,ALREADY,研究員,"この対象は登録済みだ。
重複個体は受け取れない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1401,EVENT_REGIONAL_EGG_1401,LOCKED,研究員,"まだ反応がない。
調査条件を満たしていない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1401,EVENT_REGIONAL_EGG_1401,INTRO,研究員,"バリヤードの研究タマゴを
受け取りますか？",はい,いいえ,PREPARE,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1401,EVENT_REGIONAL_EGG_1401,CANCEL,研究員,"処理を中止した。
記録も素材も変更していない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1401,EVENT_REGIONAL_EGG_1401,DEFEAT,研究員,"バリヤードの反応が消えた。
再入場すれば再調査できる。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1401,EVENT_REGIONAL_EGG_1401,ESCAPE,研究員,"バリヤードを見失った。
記録は未確定のままだ。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1401,EVENT_REGIONAL_EGG_1401,PARTY_FULL,研究員,"手持ちがいっぱいだ。
PCへの転送を確認する。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1401,EVENT_REGIONAL_EGG_1401,BOX_FULL,研究員,"PCと保管枠がいっぱいだ。
何も消費せず中止した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1401,EVENT_REGIONAL_EGG_1401,SUCCESS,研究員,"バリヤードのタマゴを預かった。
受取記録を保存した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1401,EVENT_REGIONAL_EGG_1401,ALREADY,研究員,"この対象は登録済みだ。
重複個体は受け取れない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1406,EVENT_REGIONAL_EGG_1406,LOCKED,研究員,"まだ反応がない。
調査条件を満たしていない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1406,EVENT_REGIONAL_EGG_1406,INTRO,研究員,"サニーゴの研究タマゴを
受け取りますか？",はい,いいえ,PREPARE,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1406,EVENT_REGIONAL_EGG_1406,CANCEL,研究員,"処理を中止した。
記録も素材も変更していない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1406,EVENT_REGIONAL_EGG_1406,DEFEAT,研究員,"サニーゴの反応が消えた。
再入場すれば再調査できる。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1406,EVENT_REGIONAL_EGG_1406,ESCAPE,研究員,"サニーゴを見失った。
記録は未確定のままだ。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1406,EVENT_REGIONAL_EGG_1406,PARTY_FULL,研究員,"手持ちがいっぱいだ。
PCへの転送を確認する。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1406,EVENT_REGIONAL_EGG_1406,BOX_FULL,研究員,"PCと保管枠がいっぱいだ。
何も消費せず中止した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1406,EVENT_REGIONAL_EGG_1406,SUCCESS,研究員,"サニーゴのタマゴを預かった。
受取記録を保存した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1406,EVENT_REGIONAL_EGG_1406,ALREADY,研究員,"この対象は登録済みだ。
重複個体は受け取れない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1408,EVENT_REGIONAL_EGG_1408,LOCKED,研究員,"まだ反応がない。
調査条件を満たしていない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1408,EVENT_REGIONAL_EGG_1408,INTRO,研究員,"マッスグマの研究タマゴを
受け取りますか？",はい,いいえ,PREPARE,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1408,EVENT_REGIONAL_EGG_1408,CANCEL,研究員,"処理を中止した。
記録も素材も変更していない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1408,EVENT_REGIONAL_EGG_1408,DEFEAT,研究員,"マッスグマの反応が消えた。
再入場すれば再調査できる。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1408,EVENT_REGIONAL_EGG_1408,ESCAPE,研究員,"マッスグマを見失った。
記録は未確定のままだ。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1408,EVENT_REGIONAL_EGG_1408,PARTY_FULL,研究員,"手持ちがいっぱいだ。
PCへの転送を確認する。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1408,EVENT_REGIONAL_EGG_1408,BOX_FULL,研究員,"PCと保管枠がいっぱいだ。
何も消費せず中止した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1408,EVENT_REGIONAL_EGG_1408,SUCCESS,研究員,"マッスグマのタマゴを預かった。
受取記録を保存した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1408,EVENT_REGIONAL_EGG_1408,ALREADY,研究員,"この対象は登録済みだ。
重複個体は受け取れない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1413,EVENT_REGIONAL_EGG_1413,LOCKED,研究員,"まだ反応がない。
調査条件を満たしていない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1413,EVENT_REGIONAL_EGG_1413,INTRO,研究員,"デスマスの研究タマゴを
受け取りますか？",はい,いいえ,PREPARE,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1413,EVENT_REGIONAL_EGG_1413,CANCEL,研究員,"処理を中止した。
記録も素材も変更していない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1413,EVENT_REGIONAL_EGG_1413,DEFEAT,研究員,"デスマスの反応が消えた。
再入場すれば再調査できる。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1413,EVENT_REGIONAL_EGG_1413,ESCAPE,研究員,"デスマスを見失った。
記録は未確定のままだ。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1413,EVENT_REGIONAL_EGG_1413,PARTY_FULL,研究員,"手持ちがいっぱいだ。
PCへの転送を確認する。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1413,EVENT_REGIONAL_EGG_1413,BOX_FULL,研究員,"PCと保管枠がいっぱいだ。
何も消費せず中止した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1413,EVENT_REGIONAL_EGG_1413,SUCCESS,研究員,"デスマスのタマゴを預かった。
受取記録を保存した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1413,EVENT_REGIONAL_EGG_1413,ALREADY,研究員,"この対象は登録済みだ。
重複個体は受け取れない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1420,EVENT_REGIONAL_EGG_1420,LOCKED,研究員,"まだ反応がない。
調査条件を満たしていない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1420,EVENT_REGIONAL_EGG_1420,INTRO,研究員,"ハリーセンの研究タマゴを
受け取りますか？",はい,いいえ,PREPARE,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1420,EVENT_REGIONAL_EGG_1420,CANCEL,研究員,"処理を中止した。
記録も素材も変更していない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1420,EVENT_REGIONAL_EGG_1420,DEFEAT,研究員,"ハリーセンの反応が消えた。
再入場すれば再調査できる。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1420,EVENT_REGIONAL_EGG_1420,ESCAPE,研究員,"ハリーセンを見失った。
記録は未確定のままだ。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1420,EVENT_REGIONAL_EGG_1420,PARTY_FULL,研究員,"手持ちがいっぱいだ。
PCへの転送を確認する。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1420,EVENT_REGIONAL_EGG_1420,BOX_FULL,研究員,"PCと保管枠がいっぱいだ。
何も消費せず中止した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1420,EVENT_REGIONAL_EGG_1420,SUCCESS,研究員,"ハリーセンのタマゴを預かった。
受取記録を保存した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1420,EVENT_REGIONAL_EGG_1420,ALREADY,研究員,"この対象は登録済みだ。
重複個体は受け取れない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1421,EVENT_REGIONAL_EGG_1421,LOCKED,研究員,"まだ反応がない。
調査条件を満たしていない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1421,EVENT_REGIONAL_EGG_1421,INTRO,研究員,"ニューラの研究タマゴを
受け取りますか？",はい,いいえ,PREPARE,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1421,EVENT_REGIONAL_EGG_1421,CANCEL,研究員,"処理を中止した。
記録も素材も変更していない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1421,EVENT_REGIONAL_EGG_1421,DEFEAT,研究員,"ニューラの反応が消えた。
再入場すれば再調査できる。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1421,EVENT_REGIONAL_EGG_1421,ESCAPE,研究員,"ニューラを見失った。
記録は未確定のままだ。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1421,EVENT_REGIONAL_EGG_1421,PARTY_FULL,研究員,"手持ちがいっぱいだ。
PCへの転送を確認する。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1421,EVENT_REGIONAL_EGG_1421,BOX_FULL,研究員,"PCと保管枠がいっぱいだ。
何も消費せず中止した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1421,EVENT_REGIONAL_EGG_1421,SUCCESS,研究員,"ニューラのタマゴを預かった。
受取記録を保存した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1421,EVENT_REGIONAL_EGG_1421,ALREADY,研究員,"この対象は登録済みだ。
重複個体は受け取れない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1424,EVENT_REGIONAL_EGG_1424,LOCKED,研究員,"まだ反応がない。
調査条件を満たしていない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1424,EVENT_REGIONAL_EGG_1424,INTRO,研究員,"バスラオの研究タマゴを
受け取りますか？",はい,いいえ,PREPARE,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1424,EVENT_REGIONAL_EGG_1424,CANCEL,研究員,"処理を中止した。
記録も素材も変更していない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1424,EVENT_REGIONAL_EGG_1424,DEFEAT,研究員,"バスラオの反応が消えた。
再入場すれば再調査できる。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1424,EVENT_REGIONAL_EGG_1424,ESCAPE,研究員,"バスラオを見失った。
記録は未確定のままだ。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1424,EVENT_REGIONAL_EGG_1424,PARTY_FULL,研究員,"手持ちがいっぱいだ。
PCへの転送を確認する。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1424,EVENT_REGIONAL_EGG_1424,BOX_FULL,研究員,"PCと保管枠がいっぱいだ。
何も消費せず中止した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1424,EVENT_REGIONAL_EGG_1424,SUCCESS,研究員,"バスラオのタマゴを預かった。
受取記録を保存した。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1424,EVENT_REGIONAL_EGG_1424,ALREADY,研究員,"この対象は登録済みだ。
重複個体は受け取れない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1593,EVENT_REGIONAL_EGG_1593,LOCKED,研究員,"まだ反応がない。
調査条件を満たしていない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1593,EVENT_REGIONAL_EGG_1593,INTRO,研究員,"ウパーの研究タマゴを
受け取りますか？",はい,いいえ,PREPARE,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1593,EVENT_REGIONAL_EGG_1593,CANCEL,研究員,"処理を中止した。
記録も素材も変更していない。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1593,EVENT_REGIONAL_EGG_1593,DEFEAT,研究員,"ウパーの反応が消えた。
再入場すれば再調査できる。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1593,EVENT_REGIONAL_EGG_1593,ESCAPE,研究員,"ウパーを見失った。
記録は未確定のままだ。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
DIALOGUE_EVENT_REGIONAL_EGG_1593,EVENT_REGIONAL_EGG_1593,PARTY_FULL,研究員,"手持ちがいっぱいだ。
PCへの転送を確認する。",,,,2,GEN3_JP_MESSAGE_WINDOW_CHECK_REQUIRED,実charmap encodeはintegration buildで検証。
