encounter_key,normalization_action,original_trainer_id,runtime_trainer_id,trainer_id_allocation_reason,original_battle_type,normalized_battle_type,original_physical_map_key,normalized_physical_map_key,original_script_key,normalized_script_key,original_owner,archive_consumer_key,unlock_expression,original_defeat_state_key,normalized_defeat_state_key
ENC_TOHOKU_REF_0770,PRESERVE_ORIGINAL_CONSUMER,551,551,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_01_114,VEGA_PHYSICAL_01_114,SCRIPT_TRAINER_V5_TOHOKU_REF_0770,SCRIPT_TRAINER_V5_TOHOKU_REF_0770,ENC_TOHOKU_REF_0770,,PRESERVE_EXISTING_SCRIPT_CONDITION,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_DEFEAT_STATE
ENC_TOHOKU_REF_0771,PRESERVE_ORIGINAL_CONSUMER,552,552,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_01_114,VEGA_PHYSICAL_01_114,SCRIPT_TRAINER_V5_TOHOKU_REF_0771,SCRIPT_TRAINER_V5_TOHOKU_REF_0771,ENC_TOHOKU_REF_0771,,PRESERVE_EXISTING_SCRIPT_CONDITION,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_DEFEAT_STATE
ENC_TOHOKU_REF_0772,PRESERVE_ORIGINAL_CONSUMER,553,553,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_01_115,VEGA_PHYSICAL_01_115,SCRIPT_TRAINER_V5_TOHOKU_REF_0772,SCRIPT_TRAINER_V5_TOHOKU_REF_0772,ENC_TOHOKU_REF_0772,,PRESERVE_EXISTING_SCRIPT_CONDITION,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_DEFEAT_STATE
ENC_TOHOKU_REF_0773,PRESERVE_ORIGINAL_CONSUMER,554,554,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_01_114,VEGA_PHYSICAL_01_114,SCRIPT_TRAINER_V5_TOHOKU_REF_0773,SCRIPT_TRAINER_V5_TOHOKU_REF_0773,ENC_TOHOKU_REF_0773,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0773_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0773_DEFEATED
ENC_TOHOKU_REF_0774,PRESERVE_ORIGINAL_CONSUMER,555,555,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_01_114,VEGA_PHYSICAL_01_114,SCRIPT_TRAINER_V5_TOHOKU_REF_0774,SCRIPT_TRAINER_V5_TOHOKU_REF_0774,ENC_TOHOKU_REF_0774,,PRESERVE_EXISTING_SCRIPT_CONDITION,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_DEFEAT_STATE
ENC_TOHOKU_REF_0775,PRESERVE_ORIGINAL_CONSUMER,556,556,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_01_115,VEGA_PHYSICAL_01_115,SCRIPT_TRAINER_V5_TOHOKU_REF_0775,SCRIPT_TRAINER_V5_TOHOKU_REF_0775,ENC_TOHOKU_REF_0775,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0775_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0775_DEFEATED
ENC_TOHOKU_REF_0776,PRESERVE_ORIGINAL_CONSUMER,557,557,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_22_001,VEGA_PHYSICAL_22_001,SCRIPT_TRAINER_V5_TOHOKU_REF_0776,SCRIPT_TRAINER_V5_TOHOKU_REF_0776,ENC_TOHOKU_REF_0776,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0776_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0776_DEFEATED
ENC_TOHOKU_REF_0777,PRESERVE_ORIGINAL_CONSUMER,558,558,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_22_001,VEGA_PHYSICAL_22_001,SCRIPT_TRAINER_V5_TOHOKU_REF_0777,SCRIPT_TRAINER_V5_TOHOKU_REF_0777,ENC_TOHOKU_REF_0777,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0777_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0777_DEFEATED
ENC_TOHOKU_REF_0778,PRESERVE_ORIGINAL_CONSUMER,559,559,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_22_001,VEGA_PHYSICAL_22_001,SCRIPT_TRAINER_V5_TOHOKU_REF_0778,SCRIPT_TRAINER_V5_TOHOKU_REF_0778,ENC_TOHOKU_REF_0778,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0778_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0778_DEFEATED
ENC_TOHOKU_REF_0779,PRESERVE_ORIGINAL_CONSUMER,56,56,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_030,VEGA_PHYSICAL_03_030,SCRIPT_TRAINER_V5_TOHOKU_REF_0779,SCRIPT_TRAINER_V5_TOHOKU_REF_0779,ENC_TOHOKU_REF_0779,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0779_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0779_DEFEATED
ENC_TOHOKU_REF_0780,PRESERVE_ORIGINAL_CONSUMER,1292,1292,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_030,VEGA_PHYSICAL_03_030,SCRIPT_TRAINER_V5_TOHOKU_REF_0780,SCRIPT_TRAINER_V5_TOHOKU_REF_0780,ENC_TOHOKU_REF_0780,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0780_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0780_DEFEATED
ENC_TOHOKU_REF_0781,PRESERVE_ORIGINAL_CONSUMER,560,560,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_042,VEGA_PHYSICAL_01_042,SCRIPT_TRAINER_V5_TOHOKU_REF_0781,SCRIPT_TRAINER_V5_TOHOKU_REF_0781,ENC_TOHOKU_REF_0781,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0781_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0781_DEFEATED
ENC_TOHOKU_REF_0782,PRESERVE_ORIGINAL_CONSUMER,561,561,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_31_001,VEGA_PHYSICAL_31_001,SCRIPT_TRAINER_V5_TOHOKU_REF_0782,SCRIPT_TRAINER_V5_TOHOKU_REF_0782,ENC_TOHOKU_REF_0782,,PRESERVE_EXISTING_SCRIPT_CONDITION,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_DEFEAT_STATE
ENC_TOHOKU_REF_0783,PRESERVE_ORIGINAL_CONSUMER,562,562,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_007,VEGA_PHYSICAL_01_007,SCRIPT_TRAINER_V5_TOHOKU_REF_0783,SCRIPT_TRAINER_V5_TOHOKU_REF_0783,ENC_TOHOKU_REF_0783,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0783_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0783_DEFEATED
ENC_TOHOKU_REF_0784,PRESERVE_ORIGINAL_CONSUMER,563,563,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_008,VEGA_PHYSICAL_01_008,SCRIPT_TRAINER_V5_TOHOKU_REF_0784,SCRIPT_TRAINER_V5_TOHOKU_REF_0784,ENC_TOHOKU_REF_0784,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0784_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0784_DEFEATED
ENC_TOHOKU_REF_0785,PRESERVE_ORIGINAL_CONSUMER,564,564,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_31_001,VEGA_PHYSICAL_31_001,SCRIPT_TRAINER_V5_TOHOKU_REF_0785,SCRIPT_TRAINER_V5_TOHOKU_REF_0785,ENC_TOHOKU_REF_0785,,PRESERVE_EXISTING_SCRIPT_CONDITION,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_DEFEAT_STATE
ENC_TOHOKU_REF_0786,PRESERVE_ORIGINAL_CONSUMER,565,565,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_042,VEGA_PHYSICAL_01_042,SCRIPT_TRAINER_V5_TOHOKU_REF_0786,SCRIPT_TRAINER_V5_TOHOKU_REF_0786,ENC_TOHOKU_REF_0786,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0786_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0786_DEFEATED
ENC_TOHOKU_REF_0787,PRESERVE_ORIGINAL_CONSUMER,566,566,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_31_001,VEGA_PHYSICAL_31_001,SCRIPT_TRAINER_V5_TOHOKU_REF_0787,SCRIPT_TRAINER_V5_TOHOKU_REF_0787,ENC_TOHOKU_REF_0787,,PRESERVE_EXISTING_SCRIPT_CONDITION,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_DEFEAT_STATE
ENC_TOHOKU_REF_0788,PRESERVE_ORIGINAL_CONSUMER,567,567,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_31_001,VEGA_PHYSICAL_31_001,SCRIPT_TRAINER_V5_TOHOKU_REF_0788,SCRIPT_TRAINER_V5_TOHOKU_REF_0788,ENC_TOHOKU_REF_0788,,PRESERVE_EXISTING_SCRIPT_CONDITION,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_DEFEAT_STATE
ENC_TOHOKU_REF_0789,PRESERVE_ORIGINAL_CONSUMER,568,568,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_040,VEGA_PHYSICAL_01_040,SCRIPT_TRAINER_V5_TOHOKU_REF_0789,SCRIPT_TRAINER_V5_TOHOKU_REF_0789,ENC_TOHOKU_REF_0789,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0789_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0789_DEFEATED
ENC_TOHOKU_REF_0790,PRESERVE_ORIGINAL_CONSUMER,569,569,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_31_001,VEGA_PHYSICAL_31_001,SCRIPT_TRAINER_V5_TOHOKU_REF_0790,SCRIPT_TRAINER_V5_TOHOKU_REF_0790,ENC_TOHOKU_REF_0790,,PRESERVE_EXISTING_SCRIPT_CONDITION,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_DEFEAT_STATE
ENC_TOHOKU_REF_0791,PRESERVE_ORIGINAL_CONSUMER,57,57,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_038,VEGA_PHYSICAL_03_038,SCRIPT_TRAINER_V5_TOHOKU_REF_0791,SCRIPT_TRAINER_V5_TOHOKU_REF_0791,ENC_TOHOKU_REF_0791,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0791_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0791_DEFEATED
ENC_TOHOKU_REF_0792,PRESERVE_ORIGINAL_CONSUMER,1293,1293,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_038,VEGA_PHYSICAL_03_038,SCRIPT_TRAINER_V5_TOHOKU_REF_0792,SCRIPT_TRAINER_V5_TOHOKU_REF_0792,ENC_TOHOKU_REF_0792,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0792_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0792_DEFEATED
ENC_TOHOKU_REF_0793,PRESERVE_ORIGINAL_CONSUMER,570,570,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_043,VEGA_PHYSICAL_01_043,SCRIPT_TRAINER_V5_TOHOKU_REF_0793,SCRIPT_TRAINER_V5_TOHOKU_REF_0793,ENC_TOHOKU_REF_0793,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0793_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0793_DEFEATED
ENC_TOHOKU_REF_0794,PRESERVE_ORIGINAL_CONSUMER,571,571,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_043,VEGA_PHYSICAL_01_043,SCRIPT_TRAINER_V5_TOHOKU_REF_0794,SCRIPT_TRAINER_V5_TOHOKU_REF_0794,ENC_TOHOKU_REF_0794,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0794_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0794_DEFEATED
ENC_TOHOKU_REF_0795,PRESERVE_ORIGINAL_CONSUMER,572,572,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_044,VEGA_PHYSICAL_01_044,SCRIPT_TRAINER_V5_TOHOKU_REF_0795,SCRIPT_TRAINER_V5_TOHOKU_REF_0795,ENC_TOHOKU_REF_0795,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0795_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0795_DEFEATED
ENC_TOHOKU_REF_0796,PRESERVE_ORIGINAL_CONSUMER,573,573,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_045,VEGA_PHYSICAL_01_045,SCRIPT_TRAINER_V5_TOHOKU_REF_0796,SCRIPT_TRAINER_V5_TOHOKU_REF_0796,ENC_TOHOKU_REF_0796,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0796_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0796_DEFEATED
ENC_TOHOKU_REF_0797,PRESERVE_ORIGINAL_CONSUMER,574,574,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_045,VEGA_PHYSICAL_01_045,SCRIPT_TRAINER_V5_TOHOKU_REF_0797,SCRIPT_TRAINER_V5_TOHOKU_REF_0797,ENC_TOHOKU_REF_0797,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0797_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0797_DEFEATED
ENC_TOHOKU_REF_0798,PRESERVE_ORIGINAL_CONSUMER,575,575,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_31_001,VEGA_PHYSICAL_31_001,SCRIPT_TRAINER_V5_TOHOKU_REF_0798,SCRIPT_TRAINER_V5_TOHOKU_REF_0798,ENC_TOHOKU_REF_0798,,PRESERVE_EXISTING_SCRIPT_CONDITION,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_DEFEAT_STATE
ENC_TOHOKU_REF_0799,PRESERVE_ORIGINAL_CONSUMER,576,576,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_045,VEGA_PHYSICAL_01_045,SCRIPT_TRAINER_V5_TOHOKU_REF_0799,SCRIPT_TRAINER_V5_TOHOKU_REF_0799,ENC_TOHOKU_REF_0799,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0799_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0799_DEFEATED
ENC_TOHOKU_REF_0800,PRESERVE_ORIGINAL_CONSUMER,577,577,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_028,VEGA_PHYSICAL_03_028,SCRIPT_TRAINER_V5_TOHOKU_REF_0800,SCRIPT_TRAINER_V5_TOHOKU_REF_0800,ENC_TOHOKU_REF_0800,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0800_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0800_DEFEATED
ENC_TOHOKU_REF_0801,PRESERVE_ORIGINAL_CONSUMER,1294,1294,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_028,VEGA_PHYSICAL_03_028,SCRIPT_TRAINER_V5_TOHOKU_REF_0801,SCRIPT_TRAINER_V5_TOHOKU_REF_0801,ENC_TOHOKU_REF_0801,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0801_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0801_DEFEATED
ENC_TOHOKU_REF_0802,PRESERVE_ORIGINAL_CONSUMER,578,578,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_31_001,VEGA_PHYSICAL_31_001,SCRIPT_TRAINER_V5_TOHOKU_REF_0802,SCRIPT_TRAINER_V5_TOHOKU_REF_0802,ENC_TOHOKU_REF_0802,,PRESERVE_EXISTING_SCRIPT_CONDITION,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_DEFEAT_STATE
ENC_TOHOKU_REF_0803,PRESERVE_ORIGINAL_CONSUMER,579,579,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_028,VEGA_PHYSICAL_03_028,SCRIPT_TRAINER_V5_TOHOKU_REF_0803,SCRIPT_TRAINER_V5_TOHOKU_REF_0803,ENC_TOHOKU_REF_0803,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0803_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0803_DEFEATED
ENC_TOHOKU_REF_0804,PRESERVE_ORIGINAL_CONSUMER,1295,1295,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_028,VEGA_PHYSICAL_03_028,SCRIPT_TRAINER_V5_TOHOKU_REF_0804,SCRIPT_TRAINER_V5_TOHOKU_REF_0804,ENC_TOHOKU_REF_0804,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0804_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0804_DEFEATED
ENC_TOHOKU_REF_0805,PRESERVE_ORIGINAL_CONSUMER,58,58,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_038,VEGA_PHYSICAL_03_038,SCRIPT_TRAINER_V5_TOHOKU_REF_0805,SCRIPT_TRAINER_V5_TOHOKU_REF_0805,ENC_TOHOKU_REF_0805,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0805_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0805_DEFEATED
ENC_TOHOKU_REF_0806,PRESERVE_ORIGINAL_CONSUMER,1296,1296,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_038,VEGA_PHYSICAL_03_038,SCRIPT_TRAINER_V5_TOHOKU_REF_0806,SCRIPT_TRAINER_V5_TOHOKU_REF_0806,ENC_TOHOKU_REF_0806,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0806_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0806_DEFEATED
ENC_TOHOKU_REF_0807,PRESERVE_ORIGINAL_CONSUMER,580,580,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_028,VEGA_PHYSICAL_03_028,SCRIPT_TRAINER_V5_TOHOKU_REF_0807,SCRIPT_TRAINER_V5_TOHOKU_REF_0807,ENC_TOHOKU_REF_0807,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0807_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0807_DEFEATED
ENC_TOHOKU_REF_0808,PRESERVE_ORIGINAL_CONSUMER,1297,1297,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_028,VEGA_PHYSICAL_03_028,SCRIPT_TRAINER_V5_TOHOKU_REF_0808,SCRIPT_TRAINER_V5_TOHOKU_REF_0808,ENC_TOHOKU_REF_0808,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0808_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0808_DEFEATED
ENC_TOHOKU_REF_0809,PRESERVE_ORIGINAL_CONSUMER,581,581,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_028,VEGA_PHYSICAL_03_028,SCRIPT_TRAINER_V5_TOHOKU_REF_0809,SCRIPT_TRAINER_V5_TOHOKU_REF_0809,ENC_TOHOKU_REF_0809,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0809_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0809_DEFEATED
ENC_TOHOKU_REF_0810,PRESERVE_ORIGINAL_CONSUMER,1298,1298,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_028,VEGA_PHYSICAL_03_028,SCRIPT_TRAINER_V5_TOHOKU_REF_0810,SCRIPT_TRAINER_V5_TOHOKU_REF_0810,ENC_TOHOKU_REF_0810,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0810_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0810_DEFEATED
ENC_TOHOKU_REF_0811,PRESERVE_ORIGINAL_CONSUMER,582,582,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_31_001,VEGA_PHYSICAL_31_001,SCRIPT_TRAINER_V5_TOHOKU_REF_0811,SCRIPT_TRAINER_V5_TOHOKU_REF_0811,ENC_TOHOKU_REF_0811,,PRESERVE_EXISTING_SCRIPT_CONDITION,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_DEFEAT_STATE
ENC_TOHOKU_REF_0812,PRESERVE_ORIGINAL_CONSUMER,583,583,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH_DOUBLE,TRAINER_BATTLE_REMATCH_DOUBLE,VEGA_PHYSICAL_03_028,VEGA_PHYSICAL_03_028,SCRIPT_TRAINER_V5_TOHOKU_REF_0812,SCRIPT_TRAINER_V5_TOHOKU_REF_0812,ENC_TOHOKU_REF_0812,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0812_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0812_DEFEATED
ENC_TOHOKU_REF_0813,PRESERVE_ORIGINAL_CONSUMER,1299,1299,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_DOUBLE,TRAINER_BATTLE_DOUBLE,VEGA_PHYSICAL_03_028,VEGA_PHYSICAL_03_028,SCRIPT_TRAINER_V5_TOHOKU_REF_0813,SCRIPT_TRAINER_V5_TOHOKU_REF_0813,ENC_TOHOKU_REF_0813,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0813_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0813_DEFEATED
