encounter_key,runtime_trainer_id,source_trainer_id,original_trainer_id,binding_mode,command_address,trainerbattle_kind,battle_type,battle_format,party_key,ai_profile_key,gimmick_type,gimmick_user_party_slot,gimmick_required_item_key,source_template_id,physical_flag,unlock_expression,dialogue_set_key,reward_key,original_binding_owner
ENC_TOHOKU_REF_0921,1329,639,1329,CANONICAL,0x08E06468,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0921,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_PSYCHIUM_Z,TPL_S6_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0921_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0921,REWARD_TOHOKU_REF_0921,ENC_TOHOKU_REF_0921
ENC_TOHOKU_REF_0922,64,64,64,CANONICAL,0x08784A12,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0922,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0922,FLAG_TRAINER_V5_TOHOKU_REF_0922_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0922,REWARD_TOHOKU_REF_0922,ENC_TOHOKU_REF_0922
ENC_TOHOKU_REF_0923,1330,64,1330,ARCHIVE,ARCHIVE_REMATCH_0065,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0923,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0923,FLAG_ARCHIVE_REMATCH_0065_DEFEATED,ARCHIVE_REMATCH_AVAILABLE && ARCHIVE_ENTRY_0065_UNLOCKED && (PRESERVE_EXISTING_SCRIPT_CONDITION),DIALOGUE_TOHOKU_REF_0923,REWARD_TOHOKU_REF_0923,ENC_TOHOKU_REF_0922
ENC_TOHOKU_REF_0924,640,640,640,CANONICAL,0x0868C960,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0924,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0924,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0924,REWARD_TOHOKU_REF_0924,ENC_TOHOKU_REF_0924
ENC_TOHOKU_REF_0925,641,641,641,CANONICAL,0x0868C980,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0925,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0925,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0925,REWARD_TOHOKU_REF_0925,ENC_TOHOKU_REF_0925
ENC_TOHOKU_REF_0926,642,642,642,CANONICAL,0x0868C9A0,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0926,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0926,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0926,REWARD_TOHOKU_REF_0926,ENC_TOHOKU_REF_0926
ENC_TOHOKU_REF_0927,643,643,643,CANONICAL,0x086841DC,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0927,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S6_SCIENTIST,FLAG_TRAINER_V5_TOHOKU_REF_0927_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0927,REWARD_TOHOKU_REF_0927,ENC_TOHOKU_REF_0927
ENC_TOHOKU_REF_0928,644,644,644,CANONICAL,0x08684221,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0928,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S6_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0928_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0928,REWARD_TOHOKU_REF_0928,ENC_TOHOKU_REF_0928
ENC_TOHOKU_REF_0929,645,645,645,CANONICAL,0x08684266,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0929,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S6_SCIENTIST,FLAG_TRAINER_V5_TOHOKU_REF_0929_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0929,REWARD_TOHOKU_REF_0929,ENC_TOHOKU_REF_0929
ENC_TOHOKU_REF_0930,646,646,646,CANONICAL,0x08684294,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0930,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S6_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0930_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0930,REWARD_TOHOKU_REF_0930,ENC_TOHOKU_REF_0930
ENC_TOHOKU_REF_0931,647,647,647,CANONICAL,0x086842D9,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0931,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S6_SCIENTIST,FLAG_TRAINER_V5_TOHOKU_REF_0931_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0931,REWARD_TOHOKU_REF_0931,ENC_TOHOKU_REF_0931
ENC_TOHOKU_REF_0932,648,648,648,CANONICAL,0x0868C9C0,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0932,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0932,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0932,REWARD_TOHOKU_REF_0932,ENC_TOHOKU_REF_0932
ENC_TOHOKU_REF_0933,649,649,649,CANONICAL,0x0868C9E0,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0933,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0933,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0933,REWARD_TOHOKU_REF_0933,ENC_TOHOKU_REF_0933
ENC_TOHOKU_REF_0934,65,65,65,CANONICAL,0x08784A25,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0934,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0934,FLAG_TRAINER_V5_TOHOKU_REF_0934_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0934,REWARD_TOHOKU_REF_0934,ENC_TOHOKU_REF_0934
ENC_TOHOKU_REF_0935,650,650,650,CANONICAL,0x0868CA00,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0935,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0935,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0935,REWARD_TOHOKU_REF_0935,ENC_TOHOKU_REF_0935
ENC_TOHOKU_REF_0936,651,651,651,CANONICAL,0x086842F0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0936,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S6_SCIENTIST,FLAG_TRAINER_V5_TOHOKU_REF_0936_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0936,REWARD_TOHOKU_REF_0936,ENC_TOHOKU_REF_0936
ENC_TOHOKU_REF_0937,652,652,652,CANONICAL,0x0868437A,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0937,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S6_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0937_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0937,REWARD_TOHOKU_REF_0937,ENC_TOHOKU_REF_0937
ENC_TOHOKU_REF_0938,653,653,653,CANONICAL,0x0868CA20,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0938,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0938,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0938,REWARD_TOHOKU_REF_0938,ENC_TOHOKU_REF_0938
ENC_TOHOKU_REF_0939,654,654,654,CANONICAL,0x08E06300,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0939,AI_FULL_SMART,TERASTAL,4,ITEM_KEY_NONE,TPL_S6_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0939_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0939,REWARD_TOHOKU_REF_0939,ENC_TOHOKU_REF_0939
ENC_TOHOKU_REF_0940,1331,654,1331,CANONICAL,0x08E06328,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0940,AI_FULL_SMART,TERASTAL,5,ITEM_KEY_NONE,TPL_S6_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0940_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0940,REWARD_TOHOKU_REF_0940,ENC_TOHOKU_REF_0940
ENC_TOHOKU_REF_0941,655,655,655,CANONICAL,0x08E06240,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0941,AI_FULL_SMART,TERASTAL,5,ITEM_KEY_NONE,TPL_S6_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0941_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0941,REWARD_TOHOKU_REF_0941,ENC_TOHOKU_REF_0941
ENC_TOHOKU_REF_0942,1332,655,1332,CANONICAL,0x08E06268,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0942,AI_FULL_SMART,TERASTAL,5,ITEM_KEY_NONE,TPL_S6_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0942_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0942,REWARD_TOHOKU_REF_0942,ENC_TOHOKU_REF_0942
ENC_TOHOKU_REF_0943,656,656,656,CANONICAL,0x0868CA80,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0943,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0943,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0943,REWARD_TOHOKU_REF_0943,ENC_TOHOKU_REF_0943
ENC_TOHOKU_REF_0944,657,657,657,CANONICAL,0x0868CAA0,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0944,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0944,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0944,REWARD_TOHOKU_REF_0944,ENC_TOHOKU_REF_0944
ENC_TOHOKU_REF_0945,658,658,658,CANONICAL,0x0868CAC0,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0945,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0945,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0945,REWARD_TOHOKU_REF_0945,ENC_TOHOKU_REF_0945
ENC_TOHOKU_REF_0946,659,659,659,CANONICAL,0x0868CAE0,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0946,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0946,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0946,REWARD_TOHOKU_REF_0946,ENC_TOHOKU_REF_0946
ENC_TOHOKU_REF_0947,66,66,66,CANONICAL,0x08784A38,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0947,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0947,FLAG_TRAINER_V5_TOHOKU_REF_0947_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0947,REWARD_TOHOKU_REF_0947,ENC_TOHOKU_REF_0947
ENC_TOHOKU_REF_0948,660,660,660,CANONICAL,0x0868CB00,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0948,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0948,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0948,REWARD_TOHOKU_REF_0948,ENC_TOHOKU_REF_0948
ENC_TOHOKU_REF_0949,661,661,661,CANONICAL,0x0868CB20,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0949,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0949,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0949,REWARD_TOHOKU_REF_0949,ENC_TOHOKU_REF_0949
ENC_TOHOKU_REF_0950,662,662,662,CANONICAL,0x08E06200,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0950,AI_FULL_SMART,TERASTAL,5,ITEM_KEY_NONE,TPL_S6_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0950_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0950,REWARD_TOHOKU_REF_0950,ENC_TOHOKU_REF_0950
ENC_TOHOKU_REF_0951,1333,662,1333,CANONICAL,0x08E06228,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0951,AI_FULL_SMART,TERASTAL,4,ITEM_KEY_NONE,TPL_S6_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0951_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0951,REWARD_TOHOKU_REF_0951,ENC_TOHOKU_REF_0951
ENC_TOHOKU_REF_0952,663,663,663,CANONICAL,0x081AAD00,7,TRAINER_BATTLE_REMATCH_DOUBLE,DOUBLE,PARTY_TOHOKU_REF_0952,AI_FULL_SMART,MEGA,5,ITEM_KEY_AGGRONITE,TPL_S7_DOUBLE,FLAG_TRAINER_V5_TOHOKU_REF_0952_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0952,REWARD_TOHOKU_REF_0952,ENC_TOHOKU_REF_0952
ENC_TOHOKU_REF_0953,1334,663,1334,CANONICAL,0x08E064C0,4,TRAINER_BATTLE_DOUBLE,DOUBLE,PARTY_TOHOKU_REF_0953,AI_FULL_SMART,MEGA,1,ITEM_KEY_GYARADOSITE,TPL_S7_DOUBLE,FLAG_TRAINER_V5_TOHOKU_REF_0953_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0953,REWARD_TOHOKU_REF_0953,ENC_TOHOKU_REF_0953
ENC_TOHOKU_REF_0954,664,664,664,CANONICAL,0x0868CB80,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0954,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0954,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0954,REWARD_TOHOKU_REF_0954,ENC_TOHOKU_REF_0954
ENC_TOHOKU_REF_0955,665,665,665,CANONICAL,0x0868CBA0,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0955,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0955,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0955,REWARD_TOHOKU_REF_0955,ENC_TOHOKU_REF_0955
ENC_TOHOKU_REF_0956,666,666,666,CANONICAL,0x08E06380,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0956,AI_FULL_SMART,MEGA,3,ITEM_KEY_ALTARIANITE,TPL_S6_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0956_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0956,REWARD_TOHOKU_REF_0956,ENC_TOHOKU_REF_0956
ENC_TOHOKU_REF_0957,1335,666,1335,CANONICAL,0x08E063A8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0957,AI_FULL_SMART,MEGA,3,ITEM_KEY_ALTARIANITE,TPL_S6_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0957_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0957,REWARD_TOHOKU_REF_0957,ENC_TOHOKU_REF_0957
ENC_TOHOKU_REF_0958,667,667,667,CANONICAL,0x0868CBE0,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0958,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0958,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0958,REWARD_TOHOKU_REF_0958,ENC_TOHOKU_REF_0958
ENC_TOHOKU_REF_0959,668,668,668,CANONICAL,0x0868CC00,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0959,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0959,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0959,REWARD_TOHOKU_REF_0959,ENC_TOHOKU_REF_0959
ENC_TOHOKU_REF_0960,669,669,669,CANONICAL,0x0868CC20,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0960,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0960,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0960,REWARD_TOHOKU_REF_0960,ENC_TOHOKU_REF_0960
ENC_TOHOKU_REF_0961,67,67,67,CANONICAL,0x08E061C0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0961,AI_FULL_SMART,TERASTAL,5,ITEM_KEY_NONE,TPL_S6_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0961_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0961,REWARD_TOHOKU_REF_0961,ENC_TOHOKU_REF_0961
ENC_TOHOKU_REF_0962,1336,67,1336,CANONICAL,0x08E061E8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0962,AI_FULL_SMART,TERASTAL,5,ITEM_KEY_NONE,TPL_S6_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0962_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0962,REWARD_TOHOKU_REF_0962,ENC_TOHOKU_REF_0962
ENC_TOHOKU_REF_0963,670,670,670,CANONICAL,0x0868CC40,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0963,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0963,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0963,REWARD_TOHOKU_REF_0963,ENC_TOHOKU_REF_0963
ENC_TOHOKU_REF_0964,671,671,671,CANONICAL,0x0868CC60,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0964,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0964,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0964,REWARD_TOHOKU_REF_0964,ENC_TOHOKU_REF_0964
ENC_TOHOKU_REF_0965,672,672,672,CANONICAL,0x0868CC80,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0965,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0965,PRESERVE_EXISTING_DEFEAT_STATE,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0965,REWARD_TOHOKU_REF_0965,ENC_TOHOKU_REF_0965
ENC_TOHOKU_REF_0966,673,673,673,CANONICAL,0x0885B038,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0966,AI_FULL_SMART,DYNAMAX,6,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0966,FLAG_TRAINER_V5_TOHOKU_REF_0966_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0966,REWARD_TOHOKU_REF_0966,ENC_TOHOKU_REF_0966
ENC_TOHOKU_REF_0967,674,674,674,CANONICAL,0x0885AD03,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0967,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_GROUNDIUM_Z,INSTANCE::PARTY_TOHOKU_REF_0967,FLAG_TRAINER_V5_TOHOKU_REF_0967_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0967,REWARD_TOHOKU_REF_0967,ENC_TOHOKU_REF_0967
ENC_TOHOKU_REF_0968,675,675,675,CANONICAL,0x0885AD53,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0968,AI_FULL_SMART,Z_MOVE,6,ITEM_KEY_WATERIUM_Z,INSTANCE::PARTY_TOHOKU_REF_0968,FLAG_TRAINER_V5_TOHOKU_REF_0968_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0968,REWARD_TOHOKU_REF_0968,ENC_TOHOKU_REF_0968
ENC_TOHOKU_REF_0969,676,676,676,CANONICAL,0x0885ADA3,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0969,AI_FULL_SMART,TERASTAL,6,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0969,FLAG_TRAINER_V5_TOHOKU_REF_0969_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0969,REWARD_TOHOKU_REF_0969,ENC_TOHOKU_REF_0969
ENC_TOHOKU_REF_0970,677,677,677,CANONICAL,0x0885B07B,8,TRAINER_BATTLE_CONTINUE_SCRIPT_DOUBLE_NO_MUSIC,DOUBLE,PARTY_TOHOKU_REF_0970,AI_FULL_SMART,TERASTAL,6,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0970,FLAG_TRAINER_V5_TOHOKU_REF_0970_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0970,REWARD_TOHOKU_REF_0970,ENC_TOHOKU_REF_0970
ENC_TOHOKU_REF_0971,678,678,678,CANONICAL,0x0885ADF3,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0971,AI_FULL_SMART,Z_MOVE,6,ITEM_KEY_GHOSTIUM_Z,INSTANCE::PARTY_TOHOKU_REF_0971,FLAG_TRAINER_V5_TOHOKU_REF_0971_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0971,REWARD_TOHOKU_REF_0971,ENC_TOHOKU_REF_0971
ENC_TOHOKU_REF_0972,679,679,679,CANONICAL,0x0885AE43,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0972,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_PSYCHIUM_Z,INSTANCE::PARTY_TOHOKU_REF_0972,FLAG_TRAINER_V5_TOHOKU_REF_0972_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0972,REWARD_TOHOKU_REF_0972,ENC_TOHOKU_REF_0972
ENC_TOHOKU_REF_0973,68,68,68,CANONICAL,0x08E062C0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0973,AI_FULL_SMART,TERASTAL,1,ITEM_KEY_NONE,TPL_S7_ACE,FLAG_TRAINER_V5_TOHOKU_REF_0973_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0973,REWARD_TOHOKU_REF_0973,ENC_TOHOKU_REF_0973
ENC_TOHOKU_REF_0974,1337,68,1337,CANONICAL,0x08E062E8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0974,AI_FULL_SMART,TERASTAL,1,ITEM_KEY_NONE,TPL_S7_ACE,FLAG_TRAINER_V5_TOHOKU_REF_0974_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0974,REWARD_TOHOKU_REF_0974,ENC_TOHOKU_REF_0974
