species_national_no,species_name,form_identifier,japanese_form_name,class,battle_only,mega,separate_learnset,move_inheritance_policy,storage_note,verification
78,ギャロップ,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
79,ヤドン,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
80,ヤドラン,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
83,カモネギ,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
110,マタドガス,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
122,バリヤード,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
144,フリーザー,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
145,サンダー,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
146,ファイヤー,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
199,ヤドキング,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
222,サニーゴ,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
263,ジグザグマ,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
264,マッスグマ,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
554,ダルマッカ,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
555,ヒヒダルマ,galar-standard,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
555,ヒヒダルマ,galar-zen,ダルマモード,リージョンフォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
562,デスマス,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
618,マッギョ,galar,ガラルのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
718,ジガルデ,10,１０％フォルム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
845,ウッウ,gulping,うのみのすがた,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
845,ウッウ,gorging,まるのみのすがた,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
849,ストリンダー,low-key,ローなすがた,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
875,コオリッポ,noice,ナイスフェイス,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
876,イエッサン,female,メスのすがた,性別差分,no,no,conditional,基礎種共有を原則とし、タイプまたは戦闘役割が変わる場合のみフォーム専用技を1～2個追加。,基礎種ID＋性別フラグ,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
877,モルペコ,hangry,はらぺこもよう,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
888,ザシアン,crowned,けんのおう,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
889,ザマゼンタ,crowned,たてのおう,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
890,ムゲンダイナ,eternamax,ムゲンダイマックス,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
892,ウーラオス,rapid-strike,れんげきのかた,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
893,ザルード,dada,とうちゃん,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
898,バドレックス,ice,はくばじょうのすがた,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
898,バドレックス,shadow,こくばじょうのすがた,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
3,フシギバナ,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
6,リザードン,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
9,カメックス,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
12,バタフリー,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
25,ピカチュウ,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
52,ニャース,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
68,カイリキー,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
94,ゲンガー,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
99,キングラー,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
131,ラプラス,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
133,イーブイ,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
143,カビゴン,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
569,ダストダス,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
809,メルメタル,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
812,ゴリランダー,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
815,エースバーン,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
818,インテレオン,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
823,アーマーガア,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
826,イオルブ,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
834,カジリガメ,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
839,セキタンザン,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
841,アップリュー,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
842,タルップル,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
844,サダイジャ,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
849,ストリンダー,gmax,ハイなすがた・キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
851,マルヤクデ,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
858,ブリムオン,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
861,オーロンゲ,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
869,マホイップ,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
879,ダイオウドウ,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
884,ジュラルドン,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
892,ウーラオス,gmax,いちげきのかた・キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
892,ウーラオス,gmax,れんげきのかた・キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
849,ストリンダー,gmax,ローなすがた・キョダイマックスのすがた,キョダイマックス,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
58,ガーディ,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
59,ウインディ,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
100,ビリリダマ,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
101,マルマイン,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
157,バクフーン,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
211,ハリーセン,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
215,ニューラ,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
503,ダイケンキ,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
549,ドレディア,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
570,ゾロア,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
571,ゾロアーク,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
628,ウォーグル,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
705,ヌメイル,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
706,ヌメルゴン,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
713,クレベース,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
724,ジュナイパー,hisui,ヒスイのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
483,ディアルガ,origin,オリジンフォルム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
484,パルキア,origin,オリジンフォルム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
550,バスラオ,white-striped,しろすじのすがた,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
902,イダイトウ,female,メスのすがた,性別差分,no,no,conditional,基礎種共有を原則とし、タイプまたは戦闘役割が変わる場合のみフォーム専用技を1～2個追加。,基礎種ID＋性別フラグ,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
905,ラブトロス,therian,れいじゅうフォルム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
128,ケンタロス,paldea-combat-breed,パルデアのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
128,ケンタロス,paldea-blaze-breed,パルデアのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
128,ケンタロス,paldea-aqua-breed,パルデアのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
194,ウパー,paldea,パルデアのすがた,リージョンフォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,独立内部ID（恒常個体）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
916,パフュートン,female,メスのすがた,性別差分,no,no,conditional,基礎種共有を原則とし、タイプまたは戦闘役割が変わる場合のみフォーム専用技を1～2個追加。,基礎種ID＋性別フラグ,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
