form_id_source,source_scope,pokemon_id_source,species_national_no,species_name,pokemon_identifier,form_identifier,japanese_form_name,class,battle_only,mega,acquisition_policy,integration_method,storage_policy,dex_policy,verification
PokeAPI:10378,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10209,812,ゴリランダー,rillaboom-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10379,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10210,815,エースバーン,cinderace-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10380,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10211,818,インテレオン,inteleon-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10381,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10212,823,アーマーガア,corviknight-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10382,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10213,826,イオルブ,orbeetle-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10383,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10214,834,カジリガメ,drednaw-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10384,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10215,839,セキタンザン,coalossal-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10385,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10216,841,アップリュー,flapple-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10386,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10217,842,タルップル,appletun-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10387,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10218,844,サダイジャ,sandaconda-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10388,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10219,849,ストリンダー,toxtricity-amped-gmax,gmax,ハイなすがた・キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10389,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10220,851,マルヤクデ,centiskorch-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10390,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10221,858,ブリムオン,hatterene-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10391,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10222,861,オーロンゲ,grimmsnarl-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10392,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10223,869,マホイップ,alcremie-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10393,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10224,879,ダイオウドウ,copperajah-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10394,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10225,884,ジュラルドン,duraludon-gmax,gmax,キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10395,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10226,892,ウーラオス,urshifu-single-strike-gmax,gmax,いちげきのかた・キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10396,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10227,892,ウーラオス,urshifu-rapid-strike-gmax,gmax,れんげきのかた・キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10397,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10228,849,ストリンダー,toxtricity-low-key-gmax,gmax,ローなすがた・キョダイマックスのすがた,キョダイマックス,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10398,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10229,58,ガーディ,growlithe-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10399,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10230,59,ウインディ,arcanine-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10400,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10231,100,ビリリダマ,voltorb-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10401,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10232,101,マルマイン,electrode-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10402,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10233,157,バクフーン,typhlosion-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10403,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10234,211,ハリーセン,qwilfish-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10404,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10235,215,ニューラ,sneasel-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10405,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10236,503,ダイケンキ,samurott-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10406,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10237,549,ドレディア,lilligant-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10407,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10238,570,ゾロア,zorua-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10408,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10239,571,ゾロアーク,zoroark-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10409,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10240,628,ウォーグル,braviary-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10410,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10241,705,ヌメイル,sliggoo-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10411,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10242,706,ヌメルゴン,goodra-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10412,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10243,713,クレベース,avalugg-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10413,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10244,724,ジュナイパー,decidueye-hisui,hisui,ヒスイのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10414,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10245,483,ディアルガ,dialga-origin,origin,オリジンフォルム,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10415,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10246,484,パルキア,palkia-origin,origin,オリジンフォルム,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10416,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10247,550,バスラオ,basculin-white-striped,white-striped,しろすじのすがた,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10417,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10248,902,イダイトウ,basculegion-female,female,メスのすがた,性別差分,no,no,通常個体に統合,性別フラグでグラフィックのみ変更。能力差がある例だけ独立フォーム処理。,基礎種ID＋性別フラグ,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10418,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10249,905,ラブトロス,enamorus-therian,therian,れいじゅうフォルム,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10419,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10250,128,ケンタロス,tauros-paldea-combat-breed,paldea-combat-breed,パルデアのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10420,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10251,128,ケンタロス,tauros-paldea-blaze-breed,paldea-blaze-breed,パルデアのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10421,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10252,128,ケンタロス,tauros-paldea-aqua-breed,paldea-aqua-breed,パルデアのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10422,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10253,194,ウパー,wooper-paldea,paldea,パルデアのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10423,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10254,916,パフュートン,oinkologne-female,female,メスのすがた,性別差分,no,no,通常個体に統合,性別フラグでグラフィックのみ変更。能力差がある例だけ独立フォーム処理。,基礎種ID＋性別フラグ,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10424,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10255,982,ノココッチ,dudunsparce-three-segment,three-segment,みつふしフォルム,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10425,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10256,964,イルカマン,palafin-hero,hero,マイティフォルム,戦闘中フォーム,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10426,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10257,925,イッカネズミ,maushold-family-of-three,family-of-three,３びきかぞく,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10427,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10258,978,シャリタツ,tatsugiri-droopy,droopy,たれたすがた,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10428,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10259,978,シャリタツ,tatsugiri-stretchy,stretchy,のびたすがた,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10429,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10260,931,イキリンコ,squawkabilly-blue-plumage,blue-plumage,ブルーフェザー,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
